opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Nidalee,2,0,10,18,12,0.0,1.22,5.0,9.0,6.0,2025-05-09 16:08:30
Sylas,1,0,1,7,6,0.0,1.0,1.0,7.0,6.0,2025-05-09 16:08:30
Garen,3,2,22,17,20,66.67,2.47,7.33,5.67,6.67,2025-05-09 16:08:30
Riven,5,2,17,29,33,40.0,1.72,3.4,5.8,6.6,2025-05-09 16:08:30
Volibear,2,2,4,6,16,100.0,3.33,2.0,3.0,8.0,2025-05-09 16:08:30
Gnar,3,0,25,38,19,0.0,1.16,8.33,12.67,6.33,2025-05-09 16:08:30
Gwen,1,0,4,8,7,0.0,1.38,4.0,8.0,7.0,2025-05-09 16:08:30
Jayce,4,0,11,16,9,0.0,1.25,2.75,4.0,2.25,2025-05-09 16:08:30
Rengar,1,1,5,1,9,100.0,14.0,5.0,1.0,9.0,2025-05-09 16:08:30
Shen,5,3,36,19,18,60.0,2.84,7.2,3.8,3.6,2025-05-09 16:08:30
Renekton,2,1,8,12,14,50.0,1.83,4.0,6.0,7.0,2025-05-09 16:08:30
Urgot,1,0,1,7,6,0.0,1.0,1.0,7.0,6.0,2025-05-09 16:08:30
Aurora,3,1,18,26,10,33.33,1.08,6.0,8.67,3.33,2025-05-09 16:08:30
KSante,1,0,4,5,4,0.0,1.6,4.0,5.0,4.0,2025-05-09 16:08:30
Fiora,3,1,14,15,24,33.33,2.53,4.67,5.0,8.0,2025-05-09 16:08:30
Irelia,2,1,12,14,5,50.0,1.21,6.0,7.0,2.5,2025-05-09 16:08:30
Ryze,2,1,9,15,10,50.0,1.27,4.5,7.5,5.0,2025-05-09 16:08:30
Rumble,1,1,5,5,11,100.0,3.2,5.0,5.0,11.0,2025-05-09 16:08:30
Malphite,2,1,19,13,12,50.0,2.38,9.5,6.5,6.0,2025-05-09 16:08:30
Annie,2,2,18,0,14,100.0,32.0,9.0,0.0,7.0,2025-05-09 16:08:30
Yorick,1,0,0,4,0,0.0,0.0,0.0,4.0,0.0,2025-05-09 16:08:30
Kayle,1,0,7,6,3,0.0,1.67,7.0,6.0,3.0,2025-05-09 16:08:30
Camille,1,1,3,7,3,100.0,0.86,3.0,7.0,3.0,2025-05-09 16:08:30
Yasuo,2,1,1,6,0,50.0,0.17,0.5,3.0,0.0,2025-05-09 16:08:30
Sion,1,0,5,6,4,0.0,1.5,5.0,6.0,4.0,2025-05-09 16:08:30
Blitzcrank,1,1,1,7,15,100.0,2.29,1.0,7.0,15.0,2025-05-09 16:08:30
Azir,1,1,2,2,1,100.0,1.5,2.0,2.0,1.0,2025-05-09 16:08:30
Ornn,1,1,3,8,0,100.0,0.38,3.0,8.0,0.0,2025-05-09 16:08:30
Viktor,1,0,2,8,3,0.0,0.62,2.0,8.0,3.0,2025-05-09 16:08:30
Tryndamere,1,0,4,4,0,0.0,1.0,4.0,4.0,0.0,2025-05-09 16:08:30
Wukong,1,0,2,5,0,0.0,0.4,2.0,5.0,0.0,2025-05-09 16:08:30
