opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Zeri,8,4,42,40,34,50.0,1.9,5.25,5.0,4.25,2025-05-09 16:08:30
Kaisa,16,11,125,84,161,68.75,3.4,7.81,5.25,10.06,2025-05-09 16:08:30
Jhin,9,7,77,43,61,77.78,3.21,8.56,4.78,6.78,2025-05-09 16:08:30
Ashe,23,11,201,131,168,47.83,2.82,8.74,5.7,7.3,2025-05-09 16:08:30
Caitlyn,10,7,65,50,79,70.0,2.88,6.5,5.0,7.9,2025-05-09 16:08:30
Varus,8,5,89,48,41,62.5,2.71,11.12,6.0,5.12,2025-05-09 16:08:30
Tristana,6,4,48,24,45,66.67,3.88,8.0,4.0,7.5,2025-05-09 16:08:30
Hwei,3,2,24,17,19,66.67,2.53,8.0,5.67,6.33,2025-05-09 16:08:30
Vayne,2,0,4,16,6,0.0,0.62,2.0,8.0,3.0,2025-05-09 16:08:30
Seraphine,3,2,5,6,2,66.67,1.17,1.67,2.0,0.67,2025-05-09 16:08:30
Sivir,5,4,41,20,26,80.0,3.35,8.2,4.0,5.2,2025-05-09 16:08:30
Ezreal,9,5,59,69,72,55.56,1.9,6.56,7.67,8.0,2025-05-09 16:08:30
Draven,1,1,16,4,6,100.0,5.5,16.0,4.0,6.0,2025-05-09 16:08:30
Xayah,5,2,34,25,27,40.0,2.44,6.8,5.0,5.4,2025-05-09 16:08:30
Lucian,10,7,89,53,78,70.0,3.15,8.9,5.3,7.8,2025-05-09 16:08:30
Miss Fortune,4,4,32,13,25,100.0,4.38,8.0,3.25,6.25,2025-05-09 16:08:30
Ahri,1,0,1,3,9,0.0,3.33,1.0,3.0,9.0,2025-05-09 16:08:30
Lux,2,1,13,20,10,50.0,1.15,6.5,10.0,5.0,2025-05-09 16:08:30
Corki,4,2,21,22,22,50.0,1.95,5.25,5.5,5.5,2025-05-09 16:08:30
Smolder,6,3,47,34,47,50.0,2.76,7.83,5.67,7.83,2025-05-09 16:08:30
Yone,1,1,3,4,7,100.0,2.5,3.0,4.0,7.0,2025-05-09 16:08:30
Irelia,2,2,8,6,10,100.0,3.0,4.0,3.0,5.0,2025-05-09 16:08:30
Lee Sin,2,2,18,4,24,100.0,10.5,9.0,2.0,12.0,2025-05-09 16:08:30
Mel,3,2,2,7,24,66.67,3.71,0.67,2.33,8.0,2025-05-09 16:08:30
Nilah,2,1,18,12,16,50.0,2.83,9.0,6.0,8.0,2025-05-09 16:08:30
Aphelios,4,2,17,22,22,50.0,1.77,4.25,5.5,5.5,2025-05-09 16:08:30
KogMaw,6,4,38,16,20,66.67,3.62,6.33,2.67,3.33,2025-05-09 16:08:30
Veigar,2,1,19,13,15,50.0,2.62,9.5,6.5,7.5,2025-05-09 16:08:30
Syndra,1,1,20,11,13,100.0,3.0,20.0,11.0,13.0,2025-05-09 16:08:30
Samira,1,0,5,8,4,0.0,1.12,5.0,8.0,4.0,2025-05-09 16:08:30
Yasuo,1,1,11,4,8,100.0,4.75,11.0,4.0,8.0,2025-05-09 16:08:30
