opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Tristana,10,3,41,61,34,30.0,1.23,4.1,6.1,3.4,2025-05-09 16:08:30
Syndra,4,4,44,14,38,100.0,5.86,11.0,3.5,9.5,2025-05-09 16:08:30
Smolder,2,2,13,10,21,100.0,3.4,6.5,5.0,10.5,2025-05-09 16:08:30
Jinx,5,3,31,27,30,60.0,2.26,6.2,5.4,6.0,2025-05-09 16:08:30
KogMaw,1,1,9,7,9,100.0,2.57,9.0,7.0,9.0,2025-05-09 16:08:30
Miss Fortune,6,1,30,34,25,16.67,1.62,5.0,5.67,4.17,2025-05-09 16:08:30
Kaisa,11,4,73,60,69,36.36,2.37,6.64,5.45,6.27,2025-05-09 16:08:30
Ezreal,4,1,11,28,16,25.0,0.96,2.75,7.0,4.0,2025-05-09 16:08:30
Ashe,6,2,28,34,47,33.33,2.21,4.67,5.67,7.83,2025-05-09 16:08:30
Caitlyn,3,0,6,12,15,0.0,1.75,2.0,4.0,5.0,2025-05-09 16:08:30
Lux,2,0,8,16,14,0.0,1.38,4.0,8.0,7.0,2025-05-09 16:08:30
Corki,5,1,31,40,34,20.0,1.62,6.2,8.0,6.8,2025-05-09 16:08:30
Jhin,9,4,61,73,55,44.44,1.59,6.78,8.11,6.11,2025-05-09 16:08:30
Hwei,2,2,7,15,14,100.0,1.4,3.5,7.5,7.0,2025-05-09 16:08:30
Lucian,8,3,46,39,41,37.5,2.23,5.75,4.88,5.12,2025-05-09 16:08:30
Yasuo,1,0,8,9,10,0.0,2.0,8.0,9.0,10.0,2025-05-09 16:08:30
Mel,3,2,19,11,20,66.67,3.55,6.33,3.67,6.67,2025-05-09 16:08:30
Aphelios,1,0,1,6,4,0.0,0.83,1.0,6.0,4.0,2025-05-09 16:08:30
Jayce,1,0,10,11,7,0.0,1.55,10.0,11.0,7.0,2025-05-09 16:08:30
Varus,5,3,18,24,26,60.0,1.83,3.6,4.8,5.2,2025-05-09 16:08:30
Aurelion Sol,1,1,10,3,6,100.0,5.33,10.0,3.0,6.0,2025-05-09 16:08:30
Taliyah,1,0,5,7,5,0.0,1.43,5.0,7.0,5.0,2025-05-09 16:08:30
Karthus,3,1,14,20,18,33.33,1.6,4.67,6.67,6.0,2025-05-09 16:08:30
Zeri,1,1,9,6,18,100.0,4.5,9.0,6.0,18.0,2025-05-09 16:08:30
