opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Bard,1,0,1,4,17,0.0,4.5,1.0,4.0,17.0,2025-05-09 16:08:30
Pyke,3,2,10,23,70,66.67,3.48,3.33,7.67,23.33,2025-05-09 16:08:30
Sona,12,5,20,51,124,41.67,2.82,1.67,4.25,10.33,2025-05-09 16:08:30
Lux,1,0,1,5,6,0.0,1.4,1.0,5.0,6.0,2025-05-09 16:08:30
Fiddlesticks,5,2,18,33,69,40.0,2.64,3.6,6.6,13.8,2025-05-09 16:08:30
Poppy,2,1,3,14,21,50.0,1.71,1.5,7.0,10.5,2025-05-09 16:08:30
Alistar,6,4,10,46,85,66.67,2.07,1.67,7.67,14.17,2025-05-09 16:08:30
Lulu,2,0,0,14,28,0.0,2.0,0.0,7.0,14.0,2025-05-09 16:08:30
Karma,9,4,14,51,119,44.44,2.61,1.56,5.67,13.22,2025-05-09 16:08:30
Braum,2,1,4,13,21,50.0,1.92,2.0,6.5,10.5,2025-05-09 16:08:30
Rell,2,0,6,22,22,0.0,1.27,3.0,11.0,11.0,2025-05-09 16:08:30
Milio,1,0,9,7,15,0.0,3.43,9.0,7.0,15.0,2025-05-09 16:08:30
Sylas,1,1,2,7,20,100.0,3.14,2.0,7.0,20.0,2025-05-09 16:08:30
Taric,2,2,2,5,26,100.0,5.6,1.0,2.5,13.0,2025-05-09 16:08:30
Seraphine,4,4,9,27,93,100.0,3.78,2.25,6.75,23.25,2025-05-09 16:08:30
Nautilus,2,0,6,13,12,0.0,1.38,3.0,6.5,6.0,2025-05-09 16:08:30
Nami,2,1,1,3,14,50.0,5.0,0.5,1.5,7.0,2025-05-09 16:08:30
Thresh,2,1,1,4,11,50.0,3.0,0.5,2.0,5.5,2025-05-09 16:08:30
Senna,1,0,0,9,8,0.0,0.89,0.0,9.0,8.0,2025-05-09 16:08:30
Nidalee,5,4,8,16,81,80.0,5.56,1.6,3.2,16.2,2025-05-09 16:08:30
Yuumi,1,1,3,4,6,100.0,2.25,3.0,4.0,6.0,2025-05-09 16:08:30
Janna,1,1,3,3,12,100.0,5.0,3.0,3.0,12.0,2025-05-09 16:08:30
Zilean,2,0,0,19,13,0.0,0.68,0.0,9.5,6.5,2025-05-09 16:08:30
Rakan,2,2,4,10,50,100.0,5.4,2.0,5.0,25.0,2025-05-09 16:08:30
Leona,2,0,4,12,10,0.0,1.17,2.0,6.0,5.0,2025-05-09 16:08:30
Soraka,3,2,7,13,38,66.67,3.46,2.33,4.33,12.67,2025-05-09 16:08:30
Sett,1,0,3,2,9,0.0,6.0,3.0,2.0,9.0,2025-05-09 16:08:30
Zac,1,1,1,8,23,100.0,3.0,1.0,8.0,23.0,2025-05-09 16:08:30
