opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Jax,8,4,81,54,50,50.0,2.43,10.12,6.75,6.25,2025-05-09 16:08:30
Warwick,2,2,16,2,4,100.0,10.0,8.0,1.0,2.0,2025-05-09 16:08:30
Yone,9,4,89,53,41,44.44,2.45,9.89,5.89,4.56,2025-05-09 16:08:30
Ambessa,27,14,178,177,110,51.85,1.63,6.59,6.56,4.07,2025-05-09 16:08:30
Renekton,21,15,150,133,114,71.43,1.98,7.14,6.33,5.43,2025-05-09 16:08:30
Jayce,28,20,162,182,142,71.43,1.67,5.79,6.5,5.07,2025-05-09 16:08:30
Sett,5,3,31,31,28,60.0,1.9,6.2,6.2,5.6,2025-05-09 16:08:30
Nidalee,7,4,30,36,47,57.14,2.14,4.29,5.14,6.71,2025-05-09 16:08:30
Sion,3,2,39,13,31,66.67,5.38,13.0,4.33,10.33,2025-05-09 16:08:30
Aurora,5,2,42,22,28,40.0,3.18,8.4,4.4,5.6,2025-05-09 16:08:30
Vayne,6,5,29,25,33,83.33,2.48,4.83,4.17,5.5,2025-05-09 16:08:30
Shen,15,9,86,82,90,60.0,2.15,5.73,5.47,6.0,2025-05-09 16:08:30
Zed,3,3,39,12,13,100.0,4.33,13.0,4.0,4.33,2025-05-09 16:08:30
Gnar,5,4,42,20,35,80.0,3.85,8.4,4.0,7.0,2025-05-09 16:08:30
Galio,1,1,12,0,1,100.0,13.0,12.0,0.0,1.0,2025-05-09 16:08:30
Neeko,3,0,21,24,14,0.0,1.46,7.0,8.0,4.67,2025-05-09 16:08:30
Xin Zhao,2,0,22,14,12,0.0,2.43,11.0,7.0,6.0,2025-05-09 16:08:30
Ornn,3,3,21,9,9,100.0,3.33,7.0,3.0,3.0,2025-05-09 16:08:30
Aatrox,5,4,29,34,27,80.0,1.65,5.8,6.8,5.4,2025-05-09 16:08:30
Gragas,7,6,37,27,43,85.71,2.96,5.29,3.86,6.14,2025-05-09 16:08:30
Anivia,2,0,26,8,16,0.0,5.25,13.0,4.0,8.0,2025-05-09 16:08:30
Rumble,12,7,89,40,39,58.33,3.2,7.42,3.33,3.25,2025-05-09 16:08:30
Urgot,12,8,85,48,74,66.67,3.31,7.08,4.0,6.17,2025-05-09 16:08:30
Vladimir,3,2,22,28,25,66.67,1.68,7.33,9.33,8.33,2025-05-09 16:08:30
