opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Kaisa,9,3,98,61,51,33.33,2.44,10.89,6.78,5.67,2025-05-09 16:08:30
Tristana,4,2,12,14,24,50.0,2.57,3.0,3.5,6.0,2025-05-09 16:08:30
Yasuo,2,2,24,8,18,100.0,5.25,12.0,4.0,9.0,2025-05-09 16:08:30
Miss Fortune,5,3,33,19,18,60.0,2.68,6.6,3.8,3.6,2025-05-09 16:08:30
Ezreal,2,0,5,15,6,0.0,0.73,2.5,7.5,3.0,2025-05-09 16:08:30
Varus,7,4,40,44,42,57.14,1.86,5.71,6.29,6.0,2025-05-09 16:08:30
Hwei,1,0,8,10,9,0.0,1.7,8.0,10.0,9.0,2025-05-09 16:08:30
Lucian,1,0,4,6,3,0.0,1.17,4.0,6.0,3.0,2025-05-09 16:08:30
Jinx,2,1,20,9,18,50.0,4.22,10.0,4.5,9.0,2025-05-09 16:08:30
Smolder,3,2,23,16,14,66.67,2.31,7.67,5.33,4.67,2025-05-09 16:08:30
Mel,2,2,14,16,16,100.0,1.88,7.0,8.0,8.0,2025-05-09 16:08:30
Caitlyn,5,2,31,26,33,40.0,2.46,6.2,5.2,6.6,2025-05-09 16:08:30
Kalista,4,4,44,12,26,100.0,5.83,11.0,3.0,6.5,2025-05-09 16:08:30
KogMaw,2,1,15,18,17,50.0,1.78,7.5,9.0,8.5,2025-05-09 16:08:30
Ashe,6,1,36,42,32,16.67,1.62,6.0,7.0,5.33,2025-05-09 16:08:30
Jhin,3,0,11,22,10,0.0,0.95,3.67,7.33,3.33,2025-05-09 16:08:30
Brand,1,1,8,9,2,100.0,1.11,8.0,9.0,2.0,2025-05-09 16:08:30
Teemo,1,0,6,6,4,0.0,1.67,6.0,6.0,4.0,2025-05-09 16:08:30
Veigar,1,1,5,6,4,100.0,1.5,5.0,6.0,4.0,2025-05-09 16:08:30
