opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Annie,3,2,24,19,16,66.67,2.11,8.0,6.33,5.33,2025-05-09 16:08:30
Corki,3,2,23,11,15,66.67,3.45,7.67,3.67,5.0,2025-05-09 16:08:30
Rengar,1,0,6,10,9,0.0,1.5,6.0,10.0,9.0,2025-05-09 16:08:30
Xin Zhao,3,3,35,5,26,100.0,12.2,11.67,1.67,8.67,2025-05-09 16:08:30
Gwen,4,3,38,7,25,75.0,9.0,9.5,1.75,6.25,2025-05-09 16:08:30
Hecarim,2,2,18,0,4,100.0,22.0,9.0,0.0,2.0,2025-05-09 16:08:30
Galio,2,2,4,12,32,100.0,3.0,2.0,6.0,16.0,2025-05-09 16:08:30
Zed,5,1,38,37,31,20.0,1.86,7.6,7.4,6.2,2025-05-09 16:08:30
Kindred,1,0,1,4,2,0.0,0.75,1.0,4.0,2.0,2025-05-09 16:08:30
Yone,2,0,17,19,12,0.0,1.53,8.5,9.5,6.0,2025-05-09 16:08:30
Nunu & Willump,1,0,6,7,4,0.0,1.43,6.0,7.0,4.0,2025-05-09 16:08:30
KhaZix,5,0,24,49,12,0.0,0.73,4.8,9.8,2.4,2025-05-09 16:08:30
Lissandra,1,1,1,3,4,100.0,1.67,1.0,3.0,4.0,2025-05-09 16:08:30
Shaco,3,3,9,13,33,100.0,3.23,3.0,4.33,11.0,2025-05-09 16:08:30
Naafiri,2,1,24,7,19,50.0,6.14,12.0,3.5,9.5,2025-05-09 16:08:30
Kassadin,1,1,6,6,8,100.0,2.33,6.0,6.0,8.0,2025-05-09 16:08:30
Syndra,1,1,5,5,10,100.0,3.0,5.0,5.0,10.0,2025-05-09 16:08:30
Vi,2,1,26,15,17,50.0,2.87,13.0,7.5,8.5,2025-05-09 16:08:30
Evelynn,2,2,15,4,9,100.0,6.0,7.5,2.0,4.5,2025-05-09 16:08:30
Kayn,3,3,37,9,31,100.0,7.56,12.33,3.0,10.33,2025-05-09 16:08:30
Orianna,1,1,8,3,1,100.0,3.0,8.0,3.0,1.0,2025-05-09 16:08:30
Ryze,1,1,7,8,6,100.0,1.62,7.0,8.0,6.0,2025-05-09 16:08:30
Warwick,1,0,6,9,3,0.0,1.0,6.0,9.0,3.0,2025-05-09 16:08:30
Ekko,2,1,7,15,6,50.0,0.87,3.5,7.5,3.0,2025-05-09 16:08:30
Viego,3,2,26,16,24,66.67,3.12,8.67,5.33,8.0,2025-05-09 16:08:30
Lux,1,0,6,11,7,0.0,1.18,6.0,11.0,7.0,2025-05-09 16:08:30
Hwei,1,1,4,3,8,100.0,4.0,4.0,3.0,8.0,2025-05-09 16:08:30
Tryndamere,1,1,8,10,19,100.0,2.7,8.0,10.0,19.0,2025-05-09 16:08:30
Singed,1,1,13,1,9,100.0,22.0,13.0,1.0,9.0,2025-05-09 16:08:30
Akali,1,1,13,2,11,100.0,12.0,13.0,2.0,11.0,2025-05-09 16:08:30
Wukong,1,0,6,7,7,0.0,1.86,6.0,7.0,7.0,2025-05-09 16:08:30
Sylas,1,1,6,1,3,100.0,9.0,6.0,1.0,3.0,2025-05-09 16:08:30
Qiyana,1,0,3,4,1,0.0,1.0,3.0,4.0,1.0,2025-05-09 16:08:30
