opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Quinn,2,2,2,4,6,100.0,2.0,1.0,2.0,3.0
Vex,6,6,18,36,102,100.0,3.33,3.0,6.0,17.0
