opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Kaisa,232,106,1238,1178,2578,45.69,3.24,5.34,5.08,11.11
Draven,76,58,412,356,854,76.32,3.56,5.42,4.68,11.24
Vayne,70,24,224,330,570,34.29,2.41,3.2,4.71,8.14
Kalista,16,12,54,106,246,75.0,2.83,3.38,6.62,15.38
Yunara,82,36,346,412,722,43.9,2.59,4.22,5.02,8.8
Smolder,164,70,902,772,1666,42.68,3.33,5.5,4.71,10.16
Ezreal,190,94,866,884,1752,49.47,2.96,4.56,4.65,9.22
Jinx,168,80,1010,874,1892,47.62,3.32,6.01,5.2,11.26
Senna,170,64,598,714,1588,37.65,3.06,3.52,4.2,9.34
Tristana,146,46,514,762,1026,31.51,2.02,3.52,5.22,7.03
Yasuo,44,28,184,150,432,63.64,4.11,4.18,3.41,9.82
Corki,92,44,298,426,726,47.83,2.4,3.24,4.63,7.89
Sivir,202,122,678,852,2184,60.4,3.36,3.36,4.22,10.81
Jhin,208,108,1124,1144,2202,51.92,2.91,5.4,5.5,10.59
Lucian,234,136,1114,1104,2688,58.12,3.44,4.76,4.72,11.49
Hwei,76,48,354,336,868,63.16,3.64,4.66,4.42,11.42
Lux,46,14,164,230,326,30.43,2.13,3.57,5.0,7.09
KogMaw,38,36,226,146,528,94.74,5.16,5.95,3.84,13.89
Aphelios,92,60,368,464,790,65.22,2.5,4.0,5.04,8.59
Urgot,4,0,12,20,16,0.0,1.4,3.0,5.0,4.0
Zeri,144,56,670,748,1428,38.89,2.8,4.65,5.19,9.92
Mel,88,18,286,358,554,20.45,2.35,3.25,4.07,6.3
Kindred,2,0,6,0,4,0.0,10.0,3.0,0.0,2.0
Swain,6,0,32,48,68,0.0,2.08,5.33,8.0,11.33
Twitch,50,28,268,236,464,56.0,3.1,5.36,4.72,9.28
Miss Fortune,88,30,274,500,656,34.09,1.86,3.11,5.68,7.45
Katarina,6,0,6,66,90,0.0,1.45,1.0,11.0,15.0
Ivern,6,6,6,18,138,100.0,8.0,1.0,3.0,23.0
Varus,102,62,422,430,1056,60.78,3.44,4.14,4.22,10.35
Sylas,2,2,4,16,26,100.0,1.88,2.0,8.0,13.0
Caitlyn,58,18,180,244,382,31.03,2.3,3.1,4.21,6.59
Irelia,2,0,2,16,2,0.0,0.25,1.0,8.0,1.0
Zyra,10,2,30,54,70,20.0,1.85,3.0,5.4,7.0
Jayce,6,2,18,44,54,33.33,1.64,3.0,7.33,9.0
Samira,28,20,148,100,290,71.43,4.38,5.29,3.57,10.36
Morgana,2,2,6,12,36,100.0,3.5,3.0,6.0,18.0
Xayah,20,6,98,110,146,30.0,2.22,4.9,5.5,7.3
Ziggs,24,10,88,132,266,41.67,2.68,3.67,5.5,11.08
Syndra,6,4,6,22,56,66.67,2.82,1.0,3.67,9.33
Karthus,30,20,168,146,548,66.67,4.9,5.6,4.87,18.27
Viktor,16,0,166,94,134,0.0,3.19,10.38,5.88,8.38
Qiyana,6,0,54,36,90,0.0,4.0,9.0,6.0,15.0
Ashe,54,36,296,174,516,66.67,4.67,5.48,3.22,9.56
Nilah,18,10,94,80,132,55.56,2.83,5.22,4.44,7.33
Veigar,24,24,152,76,250,100.0,5.29,6.33,3.17,10.42
Akshan,6,0,24,18,24,0.0,2.67,4.0,3.0,4.0
Aatrox,4,4,36,20,32,100.0,3.4,9.0,5.0,8.0
Ambessa,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Orianna,14,0,14,56,28,0.0,0.75,1.0,4.0,2.0
Heimerdinger,6,6,18,18,84,100.0,5.67,3.0,3.0,14.0
Kayle,2,2,4,0,4,100.0,8.0,2.0,0.0,2.0
