opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Viego,39,56.41,8.28,4.72,8.31,3.51,2025-04-15 22:28:33
Hecarim,11,9.09,6.09,5.27,5.82,2.26,2025-04-15 22:28:33
Leesin,12,50.0,6.92,3.5,5.75,3.62,2025-04-15 22:28:33
Naafiri,10,60.0,7.0,3.9,9.1,4.13,2025-04-15 22:28:33
