opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Jayce,15,46.67,4.73,3.8,3.4,2.14,2025-04-15 22:28:33
Rumble,10,50.0,5.5,5.0,4.4,1.98,2025-04-15 22:28:33
Ambessa,15,60.0,5.87,3.33,3.93,2.94,2025-04-15 22:28:33
Gnar,11,72.73,5.36,4.27,4.82,2.38,2025-04-15 22:28:33
Riven,10,60.0,4.0,3.2,3.0,2.19,2025-04-15 22:28:33
Urgot,10,70.0,5.8,4.2,4.5,2.45,2025-04-15 22:28:33
Singed,10,60.0,6.0,2.5,4.4,4.16,2025-04-15 22:28:33
