opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Masteryi,10,60.0,7.3,5.7,8.3,2.74,2025-04-15 22:28:33
Viego,53,52.83,6.81,4.59,6.59,2.92,2025-04-15 22:28:33
KhaZix,15,66.67,8.8,5.13,6.67,3.02,2025-04-15 22:28:33
Kayn,10,70.0,8.0,5.7,7.3,2.68,2025-04-15 22:28:33
Ekko,10,100.0,9.7,4.4,10.5,4.59,2025-04-15 22:28:33
Vi,44,75.0,8.64,4.48,7.5,3.6,2025-04-15 22:28:33
Lee Sin,32,43.75,6.59,5.69,6.13,2.24,2025-04-15 22:28:33
