opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Naafiri,13,30.77,4.0,3.08,5.15,2.97,2025-04-15 22:28:33
Zyra,16,43.75,5.0,4.38,6.25,2.57,2025-04-15 22:28:33
Viego,15,66.67,3.67,3.4,7.53,3.29,2025-04-15 22:28:33
Jayce,10,30.0,3.3,5.9,5.7,1.53,2025-04-15 22:28:33
