opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Vi,10,80.0,7.7,3.9,10.1,4.56,2025-04-15 22:28:33
Gwen,10,40.0,6.0,4.4,8.0,3.18,2025-04-15 22:28:33
