opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Ezreal,18,55.56,5.78,5.0,9.28,3.01,2025-04-15 22:28:33
Tristana,18,55.56,5.83,4.83,10.06,3.29,2025-04-15 22:28:33
Varus,10,70.0,5.8,3.8,11.9,4.66,2025-04-15 22:28:33
