opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Aatrox,25,60.0,6.16,6.08,3.64,1.61,2025-04-15 22:28:33
Jayce,103,60.19,5.62,5.93,4.27,1.67,2025-04-15 22:28:33
Ambessa,10,50.0,6.0,7.2,5.1,1.54,2025-04-15 22:28:33
Riven,12,66.67,4.67,4.75,4.75,1.98,2025-04-15 22:28:33
Darius,12,75.0,5.67,5.5,7.17,2.33,2025-04-15 22:28:33
