opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Lulu,10,30.0,1.1,3.7,10.3,3.08,2025-04-15 22:28:33
Thresh,10,60.0,1.6,4.7,15.8,3.7,2025-04-15 22:28:33
Rell,12,50.0,2.83,5.0,15.42,3.65,2025-04-15 22:28:33
Nautilus,10,70.0,2.1,5.5,19.3,3.89,2025-04-15 22:28:33
Neeko,16,75.0,1.25,5.44,18.88,3.7,2025-04-15 22:28:33
