opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Rakan,12,25.0,2.33,5.67,11.17,2.38,2025-04-15 22:28:33
Alistar,28,42.86,1.71,5.25,10.18,2.26,2025-04-15 22:28:33
Pyke,10,50.0,2.5,5.2,10.7,2.54,2025-04-15 22:28:33
Neeko,13,53.85,2.54,5.23,12.23,2.82,2025-04-15 22:28:33
Rell,11,63.64,1.82,6.0,12.45,2.38,2025-04-15 22:28:33
Nautilus,13,61.54,2.69,6.0,14.69,2.9,2025-04-15 22:28:33
