opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Lulu,12,41.67,0.5,2.75,11.5,4.36,2025-04-15 22:28:33
Nami,13,53.85,1.0,3.08,17.62,6.05,2025-04-15 22:28:33
