opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Jhin,11,36.36,7.73,7.0,4.64,1.77,2025-04-15 22:28:33
Jinx,11,54.55,5.45,5.64,5.45,1.93,2025-04-15 22:28:33
Ezreal,13,69.23,9.08,4.08,6.69,3.87,2025-04-15 22:28:33
Varus,12,66.67,6.0,4.58,5.42,2.49,2025-04-15 22:28:33
