opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Jayce,119,57.98,3.34,4.06,7.6,2.7,2025-04-15 22:28:33
Ambessa,16,43.75,2.5,4.31,6.25,2.03,2025-04-15 22:28:33
Gragas,10,70.0,3.0,3.5,5.8,2.51,2025-04-15 22:28:33
