opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Jarvaniv,10,40.0,7.7,6.1,12.0,3.23,2025-04-15 22:28:33
Elise,10,40.0,2.7,5.9,14.0,2.83,2025-04-15 22:28:33
Nautilus,16,50.0,1.94,3.81,10.81,3.35,2025-04-15 22:28:33
Rell,16,56.25,1.38,4.88,12.94,2.93,2025-04-15 22:28:33
Alistar,13,61.54,1.54,3.92,12.08,3.47,2025-04-15 22:28:33
Leona,12,75.0,3.25,4.17,14.92,4.36,2025-04-15 22:28:33
Hecarim,11,72.73,5.18,4.82,11.27,3.41,2025-04-15 22:28:33
