opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Jax,10,60.0,4.7,5.9,4.0,1.47,2025-04-15 22:28:33
Garen,21,71.43,6.05,3.71,3.53,2.58,2025-04-15 22:28:33
Riven,13,23.08,4.23,5.31,3.54,1.46,2025-04-15 22:28:33
Jayce,16,31.25,4.69,4.81,3.5,1.7,2025-04-15 22:28:33
Ambessa,13,69.23,4.46,3.31,3.69,2.46,2025-04-15 22:28:33
