opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Hecarim,13,30.77,7.08,5.38,8.23,2.85,2025-04-15 22:28:33
Naafiri,10,60.0,7.5,4.4,8.6,3.66,2025-04-15 22:28:33
Lillia,10,70.0,6.0,3.8,9.3,4.03,2025-04-15 22:28:33
Viego,20,70.0,5.75,4.95,8.4,2.86,2025-04-15 22:28:33
Kayn,12,75.0,7.42,3.5,8.92,4.67,2025-04-15 22:28:33
Ekko,10,90.0,8.2,3.2,11.5,6.16,2025-04-15 22:28:33
Ambessa,39,61.54,5.16,4.84,4.95,2.09,2025-04-15 22:28:33
