opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Yone,11,54.55,6.45,5.64,3.64,1.79,2025-04-15 22:28:33
Renekton,15,40.0,4.87,6.8,4.07,1.31,2025-04-15 22:28:33
Ambessa,65,47.69,4.49,4.31,4.29,2.04,2025-04-15 22:28:33
Singed,10,40.0,6.7,5.5,4.6,2.05,2025-04-15 22:28:33
Garen,37,67.57,6.38,4.14,5.7,2.92,2025-04-15 22:28:33
Gnar,10,70.0,4.9,4.4,4.6,2.16,2025-04-15 22:28:33
Jayce,10,70.0,5.9,4.0,5.9,2.95,2025-04-15 22:28:33
