opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Ezreal,38,50.0,6.63,4.58,6.58,2.88,2025-04-15 22:28:33
Lucian,10,20.0,5.1,7.2,4.1,1.28,2025-04-15 22:28:33
Tristana,13,30.77,4.54,6.77,6.46,1.62,2025-04-15 22:28:33
Corki,13,53.85,4.77,5.85,5.85,1.82,2025-04-15 22:28:33
