opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Lulu,11,27.27,2.64,6.55,12.45,2.3,2025-04-15 22:28:33
Janna,10,70.0,2.1,3.2,11.1,4.12,2025-04-15 22:28:33
Thresh,26,65.38,1.54,5.73,16.54,3.16,2025-04-15 22:28:33
Karma,10,80.0,2.3,3.6,13.9,4.5,2025-04-15 22:28:33
Nami,12,91.67,2.25,5.17,16.25,3.58,2025-04-15 22:28:33
