opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Jayce,16,25.0,2.75,5.5,4.44,1.31,2025-04-15 22:28:33
Viego,24,45.83,5.79,3.46,7.59,3.87,2025-04-15 22:28:33
Naafiri,58,55.17,5.71,4.17,8.23,3.34,2025-04-15 22:28:33
Vi,20,70.0,7.0,3.55,6.75,3.87,2025-04-15 22:28:33
