opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Kaisa,41,48.78,8.25,6.44,6.68,2.32,2025-04-15 22:28:33
Varus,60,60.0,7.12,5.8,5.94,2.25,2025-04-15 22:28:33
Ezreal,69,47.83,7.16,4.96,5.74,2.6,2025-04-15 22:28:33
Corki,42,47.62,7.38,5.26,6.57,2.65,2025-04-15 22:28:33
Ashe,32,59.38,7.81,5.13,6.59,2.81,2025-04-15 22:28:33
Tristana,10,60.0,8.3,5.1,5.8,2.76,2025-04-15 22:28:33
Jhin,11,63.64,5.73,3.64,4.0,2.67,2025-04-15 22:28:33
Missfortune,15,66.67,8.87,5.33,9.33,3.41,2025-04-15 22:28:33
