opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Lucian,10,20.0,3.5,4.3,6.7,2.37,2025-04-15 22:28:33
Nami,17,47.06,3.18,6.47,11.35,2.25,2025-04-15 22:28:33
Ezreal,20,40.0,4.75,4.45,8.15,2.9,2025-04-15 22:28:33
Kaisa,12,50.0,4.67,4.75,9.42,2.97,2025-04-15 22:28:33
