opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Ezreal,22,63.64,5.18,4.09,8.23,3.28,2025-04-15 22:28:33
Varus,10,50.0,3.3,3.5,7.3,3.03,2025-04-15 22:28:33
