opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Gwen,43,51.16,4.63,4.32,3.95,1.98,2025-04-15 22:28:33
Gragas,14,28.57,3.5,4.5,4.21,1.71,2025-04-15 22:28:33
Riven,12,50.0,4.92,4.67,6.17,2.37,2025-04-15 22:28:33
Renekton,12,50.0,5.75,4.5,5.42,2.48,2025-04-15 22:28:33
Camille,11,63.64,6.27,5.55,4.73,1.98,2025-04-15 22:28:33
Jayce,13,30.77,4.15,4.62,5.23,2.03,2025-04-15 22:28:33
Ambessa,14,42.86,4.21,4.07,5.07,2.28,2025-04-15 22:28:33
Darius,17,52.94,5.47,5.76,5.76,1.95,2025-04-15 22:28:33
