opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Jayce,12,50.0,4.0,4.33,8.92,2.98,2025-04-15 22:28:33
Riven,10,50.0,5.1,4.2,5.4,2.5,2025-04-15 22:28:33
