opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Vi,31,45.16,4.74,4.45,9.42,3.18,2025-04-15 22:28:33
Viego,10,60.0,5.4,4.1,14.1,4.76,2025-04-15 22:28:33
Xinzhao,11,9.09,3.82,5.91,10.82,2.48,2025-04-15 22:28:33
