opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Jayce,11,81.82,7.36,4.64,5.91,2.86,2025-04-15 22:28:33
Gnar,10,40.0,4.8,4.3,3.6,1.95,2025-04-15 22:28:33
Ezreal,47,61.7,6.83,4.89,6.81,2.79,2025-04-15 22:28:33
Renekton,10,10.0,3.9,7.7,3.2,0.92,2025-04-15 22:28:33
Corki,22,45.45,5.55,6.04,7.55,2.17,2025-04-15 22:28:33
Jinx,21,52.38,6.38,5.38,6.24,2.35,2025-04-15 22:28:33
Kaisa,20,65.0,8.4,5.7,6.75,2.66,2025-04-15 22:28:33
Twitch,12,75.0,7.25,5.67,7.17,2.54,2025-04-15 22:28:33
Jhin,14,92.86,9.79,5.07,8.5,3.61,2025-04-15 22:28:33
