opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Hecarim,10,50.0,9.0,5.6,7.0,2.86,2025-04-15 22:28:33
Viego,13,30.77,6.08,4.15,7.15,3.19,2025-04-15 22:28:33
