opponent,games,win_rate,avg_kills,avg_deaths,avg_assists,kda,last_updated
Hecarim,11,63.64,9.0,3.55,6.36,4.33,2025-04-15 22:28:33
Viego,43,60.47,7.35,4.35,7.0,3.3,2025-04-15 22:28:33
Jarvaniv,11,54.55,6.45,5.27,6.82,2.52,2025-04-15 22:28:33
Kayn,18,55.56,9.61,5.28,5.5,2.86,2025-04-15 22:28:33
Naafiri,16,62.5,8.5,5.06,6.69,3.0,2025-04-15 22:28:33
Leesin,29,58.62,7.8,4.35,6.1,3.2,2025-04-15 22:28:33
