opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Taliyah,22,12,158,80,128,54.55,3.58,7.18,3.64,5.82
Twisted Fate,22,4,152,110,126,18.18,2.53,6.91,5.0,5.73
Ambessa,4,4,0,0,0,100.0,0.0,0.0,0.0,0.0
Ryze,24,22,220,82,110,91.67,4.02,9.17,3.42,4.58
Neeko,14,0,122,58,130,0.0,4.34,8.71,4.14,9.29
Akali,24,18,96,84,108,75.0,2.43,4.0,3.5,4.5
Nidalee,6,4,44,54,42,66.67,1.59,7.33,9.0,7.0
Hwei,46,24,360,260,178,52.17,2.07,7.83,5.65,3.87
Varus,10,10,128,24,60,100.0,7.83,12.8,2.4,6.0
Ekko,20,14,184,102,98,70.0,2.76,9.2,5.1,4.9
Azir,46,16,296,252,232,34.78,2.1,6.43,5.48,5.04
Vayne,10,0,70,110,80,0.0,1.36,7.0,11.0,8.0
Yone,42,18,346,252,166,42.86,2.03,8.24,6.0,3.95
Gragas,42,12,246,218,150,28.57,1.82,5.86,5.19,3.57
Annie,16,16,152,64,112,100.0,4.12,9.5,4.0,7.0
Veigar,8,6,104,30,52,75.0,5.2,13.0,3.75,6.5
Jayce,6,2,32,38,24,33.33,1.47,5.33,6.33,4.0
Sylas,52,40,368,248,244,76.92,2.47,7.08,4.77,4.69
Vex,14,6,120,84,86,42.86,2.45,8.57,6.0,6.14
Anivia,28,28,184,16,204,100.0,24.25,6.57,0.57,7.29
Lissandra,6,0,12,14,10,0.0,1.57,2.0,2.33,1.67
Kennen,8,6,70,44,52,75.0,2.77,8.75,5.5,6.5
Katarina,34,22,282,186,306,64.71,3.16,8.29,5.47,9.0
Diana,6,2,20,32,14,33.33,1.06,3.33,5.33,2.33
Orianna,24,22,154,74,112,91.67,3.59,6.42,3.08,4.67
Irelia,52,36,406,242,244,69.23,2.69,7.81,4.65,4.69
Renekton,14,12,148,74,78,85.71,3.05,10.57,5.29,5.57
Syndra,28,22,230,88,58,78.57,3.27,8.21,3.14,2.07
Mel,8,2,50,48,32,25.0,1.71,6.25,6.0,4.0
Aurora,24,12,146,110,94,50.0,2.18,6.08,4.58,3.92
Akshan,6,4,80,34,22,66.67,3.0,13.33,5.67,3.67
Gwen,10,10,64,38,48,100.0,2.95,6.4,3.8,4.8
Yasuo,32,28,240,156,258,87.5,3.19,7.5,4.88,8.06
Xerath,2,2,14,4,16,100.0,7.5,7.0,2.0,8.0
Viktor,30,18,282,142,168,60.0,3.17,9.4,4.73,5.6
Corki,2,2,24,4,12,100.0,9.0,12.0,2.0,6.0
KSante,4,4,40,8,24,100.0,8.0,10.0,2.0,6.0
Ivern,2,2,12,10,8,100.0,2.0,6.0,5.0,4.0
Briar,6,6,84,18,36,100.0,6.67,14.0,3.0,6.0
Cassiopeia,6,6,48,12,18,100.0,5.5,8.0,2.0,3.0
Smolder,2,0,10,12,2,0.0,1.0,5.0,6.0,1.0
Aurelion Sol,8,4,40,48,56,50.0,2.0,5.0,6.0,7.0
Galio,4,2,42,12,22,50.0,5.33,10.5,3.0,5.5
Vladimir,30,28,230,98,196,93.33,4.35,7.67,3.27,6.53
Caitlyn,2,2,4,10,4,100.0,0.8,2.0,5.0,2.0
Tryndamere,8,6,78,42,56,75.0,3.19,9.75,5.25,7.0
Kindred,2,0,8,10,8,0.0,1.6,4.0,5.0,4.0
Lux,20,2,140,230,46,10.0,0.81,7.0,11.5,2.3
Zilean,2,0,4,6,4,0.0,1.33,2.0,3.0,2.0
Miss Fortune,14,14,140,70,154,100.0,4.2,10.0,5.0,11.0
Aatrox,6,6,24,36,48,100.0,2.0,4.0,6.0,8.0
Talon,6,6,18,24,12,100.0,1.25,3.0,4.0,2.0
Qiyana,6,4,40,46,54,66.67,2.04,6.67,7.67,9.0
Singed,14,14,98,72,136,100.0,3.25,7.0,5.14,9.71
Karma,4,0,4,12,8,0.0,1.0,1.0,3.0,2.0
Gangplank,2,2,36,18,30,100.0,3.67,18.0,9.0,15.0
Zoe,6,0,36,54,6,0.0,0.78,6.0,9.0,1.0
Zed,8,6,72,34,58,75.0,3.82,9.0,4.25,7.25
Kayle,10,4,56,24,16,40.0,3.0,5.6,2.4,1.6
LeBlanc,4,0,20,22,24,0.0,2.0,5.0,5.5,6.0
Sett,2,0,2,10,0,0.0,0.2,1.0,5.0,0.0
Ahri,2,0,18,10,22,0.0,4.0,9.0,5.0,11.0
Kassadin,2,2,26,8,16,100.0,5.25,13.0,4.0,8.0
Malphite,6,0,40,48,16,0.0,1.17,6.67,8.0,2.67
Braum,2,2,0,0,0,100.0,0.0,0.0,0.0,0.0
Nasus,2,2,4,0,4,100.0,8.0,2.0,0.0,2.0
Master Yi,4,4,64,32,24,100.0,2.75,16.0,8.0,6.0
