opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Aurora,178,108,964,966,740,60.67,1.76,5.42,5.43,4.16
Jayce,452,250,2548,2482,2116,55.31,1.88,5.64,5.49,4.68
Rumble,380,260,2468,1922,1956,68.42,2.3,6.49,5.06,5.15
Ambessa,912,532,5430,4708,4388,58.33,2.09,5.95,5.16,4.81
Gwen,376,226,2826,1824,1764,60.11,2.52,7.52,4.85,4.69
Sion,310,158,1678,1414,1350,50.97,2.14,5.41,4.56,4.35
Volibear,232,108,1096,1308,1292,46.55,1.83,4.72,5.64,5.57
Vayne,78,46,404,402,336,58.97,1.84,5.18,5.15,4.31
Jax,826,402,4252,4138,3472,48.67,1.87,5.15,5.01,4.2
Fiora,432,186,2694,2260,1604,43.06,1.9,6.24,5.23,3.71
Kayle,140,92,1008,616,746,65.71,2.85,7.2,4.4,5.33
Neeko,50,30,234,238,196,60.0,1.81,4.68,4.76,3.92
Yorick,172,94,1226,816,744,54.65,2.41,7.13,4.74,4.33
Malphite,224,126,1236,1084,1040,56.25,2.1,5.52,4.84,4.64
Swain,44,20,338,202,300,45.45,3.16,7.68,4.59,6.82
Renekton,1116,538,6142,6414,5192,48.21,1.77,5.5,5.75,4.65
Wukong,84,66,370,346,466,78.57,2.42,4.4,4.12,5.55
Quinn,142,62,816,780,646,43.66,1.87,5.75,5.49,4.55
Corki,38,14,234,124,126,36.84,2.9,6.16,3.26,3.32
Aatrox,462,316,3132,2210,2190,68.4,2.41,6.78,4.78,4.74
Camille,308,168,2054,1650,1324,54.55,2.05,6.67,5.36,4.3
Gangplank,306,162,1850,1484,1342,52.94,2.15,6.05,4.85,4.39
Chogath,190,100,1138,926,920,52.63,2.22,5.99,4.87,4.84
KSante,402,228,2274,2284,1896,56.72,1.83,5.66,5.68,4.72
Poppy,278,102,1296,1584,1020,36.69,1.46,4.66,5.7,3.67
Kled,226,140,1560,1150,1296,61.95,2.48,6.9,5.09,5.73
Shen,374,186,2194,1844,1716,49.73,2.12,5.87,4.93,4.59
Dr. Mundo,178,140,1380,846,952,78.65,2.76,7.75,4.75,5.35
Ornn,192,102,854,942,670,53.12,1.62,4.45,4.91,3.49
Kennen,372,180,1612,2184,1432,48.39,1.39,4.33,5.87,3.85
Gragas,592,304,2936,2902,2068,51.35,1.72,4.96,4.9,3.49
Teemo,174,78,852,1008,708,44.83,1.55,4.9,5.79,4.07
Yunara,24,22,250,100,144,91.67,3.94,10.42,4.17,6.0
Urgot,250,120,1578,1246,1230,48.0,2.25,6.31,4.98,4.92
Azir,90,38,454,508,424,42.22,1.73,5.04,5.64,4.71
Veigar,4,4,52,12,40,100.0,7.67,13.0,3.0,10.0
Vladimir,180,108,1360,952,702,60.0,2.17,7.56,5.29,3.9
Mordekaiser,54,14,268,312,148,25.93,1.33,4.96,5.78,2.74
Gnar,136,84,1012,620,610,61.76,2.62,7.44,4.56,4.49
Heimerdinger,54,30,394,274,262,55.56,2.39,7.3,5.07,4.85
Maokai,28,16,142,148,136,57.14,1.88,5.07,5.29,4.86
Yasuo,238,134,1444,1284,818,56.3,1.76,6.07,5.39,3.44
Olaf,62,30,312,314,262,48.39,1.83,5.03,5.06,4.23
Akali,74,48,524,486,448,64.86,2.0,7.08,6.57,6.05
Garen,164,82,1178,1128,748,50.0,1.71,7.18,6.88,4.56
Ryze,154,52,654,878,556,33.77,1.38,4.25,5.7,3.61
Pantheon,82,34,450,554,450,41.46,1.62,5.49,6.76,5.49
Zoe,18,10,84,86,62,55.56,1.7,4.67,4.78,3.44
Nocturne,30,0,316,168,258,0.0,3.42,10.53,5.6,8.6
Yone,180,96,1186,672,608,53.33,2.67,6.59,3.73,3.38
Sett,226,108,1504,1356,1140,47.79,1.95,6.65,6.0,5.04
Lucian,4,0,8,32,12,0.0,0.62,2.0,8.0,3.0
Zilean,20,8,112,108,144,40.0,2.37,5.6,5.4,7.2
Karma,28,16,80,56,30,57.14,1.96,2.86,2.0,1.07
Irelia,206,120,1632,1214,1096,58.25,2.25,7.92,5.89,5.32
Katarina,12,2,76,52,28,16.67,2.0,6.33,4.33,2.33
Nidalee,56,40,408,258,386,71.43,3.08,7.29,4.61,6.89
Tryndamere,88,52,570,382,322,59.09,2.34,6.48,4.34,3.66
Diana,4,0,12,26,4,0.0,0.62,3.0,6.5,1.0
Lee Sin,30,12,132,190,104,40.0,1.24,4.4,6.33,3.47
Viego,10,4,76,54,84,40.0,2.96,7.6,5.4,8.4
Zac,46,26,318,266,220,56.52,2.02,6.91,5.78,4.78
Lissandra,32,8,166,226,196,25.0,1.6,5.19,7.06,6.12
Shyvana,4,4,4,20,8,100.0,0.6,1.0,5.0,2.0
Ahri,6,4,20,22,24,66.67,2.0,3.33,3.67,4.0
Anivia,34,16,162,172,108,47.06,1.57,4.76,5.06,3.18
Nasus,46,30,330,214,296,65.22,2.93,7.17,4.65,6.43
Rengar,24,12,174,130,70,50.0,1.88,7.25,5.42,2.92
Darius,148,76,850,688,738,51.35,2.31,5.74,4.65,4.99
Singed,158,98,928,588,776,62.03,2.9,5.87,3.72,4.91
Smolder,30,18,184,102,66,60.0,2.45,6.13,3.4,2.2
Trundle,60,24,266,300,196,40.0,1.54,4.43,5.0,3.27
Karthus,2,2,42,2,24,100.0,33.0,21.0,1.0,12.0
Ivern,4,0,36,24,8,0.0,1.83,9.0,6.0,2.0
Shaco,8,6,72,36,38,75.0,3.06,9.0,4.5,4.75
Fiddlesticks,4,2,26,18,16,50.0,2.33,6.5,4.5,4.0
Sejuani,6,4,28,36,28,66.67,1.56,4.67,6.0,4.67
Illaoi,26,14,154,140,132,53.85,2.04,5.92,5.38,5.08
Warwick,78,46,440,520,442,58.97,1.7,5.64,6.67,5.67
Sylas,24,18,100,156,88,75.0,1.21,4.17,6.5,3.67
Xin Zhao,6,2,54,36,74,33.33,3.56,9.0,6.0,12.33
Zed,26,20,158,144,128,76.92,1.99,6.08,5.54,4.92
Kindred,2,0,2,22,14,0.0,0.73,1.0,11.0,7.0
Udyr,40,10,180,264,180,25.0,1.36,4.5,6.6,4.5
Zeri,12,12,156,36,72,100.0,6.33,13.0,3.0,6.0
Kaisa,20,20,372,92,56,100.0,4.65,18.6,4.6,2.8
Galio,10,6,62,44,42,60.0,2.36,6.2,4.4,4.2
Briar,6,4,70,14,24,66.67,6.71,11.67,2.33,4.0
Qiyana,24,2,102,218,86,8.33,0.86,4.25,9.08,3.58
Twisted Fate,18,0,54,116,34,0.0,0.76,3.0,6.44,1.89
Cassiopeia,20,20,152,88,118,100.0,3.07,7.6,4.4,5.9
Tristana,2,2,0,0,0,100.0,0.0,0.0,0.0,0.0
Talon,2,0,34,22,14,0.0,2.18,17.0,11.0,7.0
KogMaw,2,2,30,4,12,100.0,10.5,15.0,2.0,6.0
Tahm Kench,6,4,62,28,42,66.67,3.71,10.33,4.67,7.0
Ziggs,6,0,54,78,36,0.0,1.15,9.0,13.0,6.0
LeBlanc,8,2,36,58,32,25.0,1.17,4.5,7.25,4.0
Varus,28,18,128,84,90,64.29,2.6,4.57,3.0,3.21
Graves,24,12,196,144,154,50.0,2.43,8.17,6.0,6.42
Caitlyn,4,4,24,8,16,100.0,5.0,6.0,2.0,4.0
Jarvan Iv,2,0,8,14,6,0.0,1.0,4.0,7.0,3.0
Hwei,8,8,60,24,48,100.0,4.5,7.5,3.0,6.0
Akshan,4,4,22,28,26,100.0,1.71,5.5,7.0,6.5
