opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Viktor,16,8,80,76,96,50.0,2.32,5.0,4.75,6.0
Kennen,12,12,60,48,36,100.0,2.0,5.0,4.0,3.0
Hwei,28,10,162,132,114,35.71,2.09,5.79,4.71,4.07
Taliyah,60,26,342,308,320,43.33,2.15,5.7,5.13,5.33
Corki,10,0,150,50,80,0.0,4.6,15.0,5.0,8.0
Lissandra,6,6,72,42,60,100.0,3.14,12.0,7.0,10.0
Sylas,30,4,152,142,186,13.33,2.38,5.07,4.73,6.2
Annie,4,2,14,16,28,50.0,2.62,3.5,4.0,7.0
Yone,8,4,52,60,66,50.0,1.97,6.5,7.5,8.25
Akshan,10,8,26,78,72,80.0,1.26,2.6,7.8,7.2
Aurora,46,30,240,236,214,65.22,1.92,5.22,5.13,4.65
Azir,26,8,64,142,66,30.77,0.92,2.46,5.46,2.54
Heimerdinger,4,0,6,16,4,0.0,0.62,1.5,4.0,1.0
Mel,34,24,218,218,360,70.59,2.65,6.41,6.41,10.59
Karma,4,0,28,12,36,0.0,5.33,7.0,3.0,9.0
Morgana,4,0,8,24,12,0.0,0.83,2.0,6.0,3.0
Xerath,2,0,0,14,2,0.0,0.14,0.0,7.0,1.0
Jayce,8,8,90,32,42,100.0,4.12,11.25,4.0,5.25
Cassiopeia,2,0,10,8,12,0.0,2.75,5.0,4.0,6.0
Swain,6,2,24,28,26,33.33,1.79,4.0,4.67,4.33
Zilean,2,2,4,2,10,100.0,7.0,2.0,1.0,5.0
Qiyana,2,2,24,8,12,100.0,4.5,12.0,4.0,6.0
Zoe,32,12,182,170,224,37.5,2.39,5.69,5.31,7.0
Seraphine,6,6,54,18,48,100.0,5.67,9.0,3.0,8.0
Syndra,12,4,70,76,72,33.33,1.87,5.83,6.33,6.0
Ryze,20,18,258,144,94,90.0,2.44,12.9,7.2,4.7
Yasuo,4,0,24,16,8,0.0,2.0,6.0,4.0,2.0
Smolder,10,6,40,52,58,60.0,1.88,4.0,5.2,5.8
Twisted Fate,14,8,74,74,94,57.14,2.27,5.29,5.29,6.71
Zed,8,0,4,42,14,0.0,0.43,0.5,5.25,1.75
Akali,6,2,18,44,12,33.33,0.68,3.0,7.33,2.0
Vladimir,2,0,2,10,0,0.0,0.2,1.0,5.0,0.0
Aurelion Sol,10,8,104,60,70,80.0,2.9,10.4,6.0,7.0
Ahri,24,18,134,146,132,75.0,1.82,5.58,6.08,5.5
VelKoz,2,2,24,12,12,100.0,3.0,12.0,6.0,6.0
Quinn,2,2,14,8,22,100.0,4.5,7.0,4.0,11.0
Yuumi,2,2,0,0,0,100.0,0.0,0.0,0.0,0.0
Fizz,2,2,18,4,6,100.0,6.0,9.0,2.0,3.0
Yunara,14,14,118,102,90,100.0,2.04,8.43,7.29,6.43
Anivia,14,0,88,78,64,0.0,1.95,6.29,5.57,4.57
Vex,14,0,126,140,98,0.0,1.6,9.0,10.0,7.0
Katarina,6,0,42,66,24,0.0,1.0,7.0,11.0,4.0
Garen,2,2,16,6,18,100.0,5.67,8.0,3.0,9.0
Ekko,4,0,12,12,16,0.0,2.33,3.0,3.0,4.0
Lulu,6,0,24,30,12,0.0,1.2,4.0,5.0,2.0
Diana,2,2,34,18,14,100.0,2.67,17.0,9.0,7.0
Kassadin,10,0,16,50,0,0.0,0.32,1.6,5.0,0.0
Malphite,4,4,32,20,44,100.0,3.8,8.0,5.0,11.0
Irelia,2,2,22,2,2,100.0,12.0,11.0,1.0,1.0
Veigar,12,2,112,58,56,16.67,2.9,9.33,4.83,4.67
Galio,4,0,16,12,0,0.0,1.33,4.0,3.0,0.0
Zeri,4,0,12,32,16,0.0,0.88,3.0,8.0,4.0
Kayle,2,0,18,12,4,0.0,1.83,9.0,6.0,2.0
