opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Corki,22,18,78,76,230,81.82,4.05,3.55,3.45,10.45
Lucian,4,4,12,24,72,100.0,3.5,3.0,6.0,18.0
Jayce,6,0,8,34,22,0.0,0.88,1.33,5.67,3.67
Syndra,24,12,74,110,320,50.0,3.58,3.08,4.58,13.33
Orianna,6,0,20,26,28,0.0,1.85,3.33,4.33,4.67
Aatrox,8,0,48,96,128,0.0,1.83,6.0,12.0,16.0
Kayle,6,0,54,12,54,0.0,9.0,9.0,2.0,9.0
Azir,40,16,158,226,358,40.0,2.28,3.95,5.65,8.95
Sett,4,0,12,16,32,0.0,2.75,3.0,4.0,8.0
Neeko,12,4,16,40,120,33.33,3.4,1.33,3.33,10.0
Sylas,16,2,76,94,152,12.5,2.43,4.75,5.88,9.5
Twisted Fate,14,10,38,50,274,71.43,6.24,2.71,3.57,19.57
Ryze,22,4,96,130,182,18.18,2.14,4.36,5.91,8.27
Aurora,18,14,88,76,216,77.78,4.0,4.89,4.22,12.0
Jarvan Iv,2,2,8,8,28,100.0,4.5,4.0,4.0,14.0
Ahri,20,12,100,102,284,60.0,3.76,5.0,5.1,14.2
Zed,14,10,52,74,138,71.43,2.57,3.71,5.29,9.86
Ekko,12,2,10,58,78,16.67,1.52,0.83,4.83,6.5
Irelia,10,10,38,6,50,100.0,14.67,3.8,0.6,5.0
Tryndamere,2,2,4,8,10,100.0,1.75,2.0,4.0,5.0
Fizz,10,10,72,32,94,100.0,5.19,7.2,3.2,9.4
Kassadin,4,4,26,10,48,100.0,7.4,6.5,2.5,12.0
Zoe,30,16,76,152,300,53.33,2.47,2.53,5.07,10.0
Chogath,4,2,0,8,32,50.0,4.0,0.0,2.0,8.0
Akshan,12,2,18,54,52,16.67,1.3,1.5,4.5,4.33
Mel,14,8,20,64,130,57.14,2.34,1.43,4.57,9.29
Hwei,12,0,48,90,42,0.0,1.0,4.0,7.5,3.5
Gragas,8,0,48,32,80,0.0,4.0,6.0,4.0,10.0
Yone,6,4,18,26,62,66.67,3.08,3.0,4.33,10.33
Taliyah,2,0,10,8,6,0.0,2.0,5.0,4.0,3.0
Pantheon,2,0,12,10,24,0.0,3.6,6.0,5.0,12.0
Zac,4,0,0,12,0,0.0,0.0,0.0,3.0,0.0
Diana,4,2,16,12,32,50.0,4.0,4.0,3.0,8.0
Vladimir,2,2,2,2,34,100.0,18.0,1.0,1.0,17.0
Smolder,2,2,20,4,34,100.0,13.5,10.0,2.0,17.0
Twitch,6,6,24,60,72,100.0,1.6,4.0,10.0,12.0
Kennen,2,2,6,10,6,100.0,1.2,3.0,5.0,3.0
Riven,2,0,4,14,6,0.0,0.71,2.0,7.0,3.0
Talon,6,6,30,30,138,100.0,5.6,5.0,5.0,23.0
Yasuo,2,0,6,12,20,0.0,2.17,3.0,6.0,10.0
Galio,4,4,24,4,92,100.0,29.0,6.0,1.0,23.0
Veigar,4,2,26,14,32,50.0,4.14,6.5,3.5,8.0
LeBlanc,2,2,24,4,28,100.0,13.0,12.0,2.0,14.0
Akali,4,4,32,8,60,100.0,11.5,8.0,2.0,15.0
Kindred,2,2,6,4,36,100.0,10.5,3.0,2.0,18.0
Aurelion Sol,4,0,40,20,20,0.0,3.0,10.0,5.0,5.0
Naafiri,6,6,28,22,92,100.0,5.45,4.67,3.67,15.33
Lissandra,2,2,10,6,2,100.0,2.0,5.0,3.0,1.0
Nunu & Willump,2,2,2,12,26,100.0,2.33,1.0,6.0,13.0
Briar,2,0,8,16,20,0.0,1.75,4.0,8.0,10.0
Ambessa,2,0,2,10,26,0.0,2.8,1.0,5.0,13.0
Viktor,8,6,28,18,46,75.0,4.11,3.5,2.25,5.75
Yunara,4,4,12,16,32,100.0,2.75,3.0,4.0,8.0
Anivia,2,0,6,14,16,0.0,1.57,3.0,7.0,8.0
