opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Maokai,6,6,0,18,84,100.0,4.67,0.0,3.0,14.0
Nami,42,16,48,324,518,38.1,1.75,1.14,7.71,12.33
Poppy,4,4,16,12,68,100.0,7.0,4.0,3.0,17.0
Thresh,4,2,0,36,76,50.0,2.11,0.0,9.0,19.0
Nautilus,12,8,6,40,222,66.67,5.7,0.5,3.33,18.5
Fiddlesticks,2,2,2,10,36,100.0,3.8,1.0,5.0,18.0
Janna,12,0,10,50,44,0.0,1.08,0.83,4.17,3.67
Alistar,6,2,6,32,46,33.33,1.62,1.0,5.33,7.67
Neeko,4,2,0,22,60,50.0,2.73,0.0,5.5,15.0
Soraka,2,2,2,12,24,100.0,2.17,1.0,6.0,12.0
Yuumi,2,2,2,6,26,100.0,4.67,1.0,3.0,13.0
Shaco,2,0,0,14,74,0.0,5.29,0.0,7.0,37.0
Rakan,8,4,4,38,122,50.0,3.32,0.5,4.75,15.25
Blitzcrank,4,4,4,16,64,100.0,4.25,1.0,4.0,16.0
Lulu,16,10,10,58,158,62.5,2.9,0.62,3.62,9.88
Braum,12,0,2,50,144,0.0,2.92,0.17,4.17,12.0
Bard,10,0,4,32,28,0.0,1.0,0.4,3.2,2.8
Rell,16,14,26,68,346,87.5,5.47,1.62,4.25,21.62
Sona,6,6,10,4,132,100.0,35.5,1.67,0.67,22.0
Karma,8,6,2,34,90,75.0,2.71,0.25,4.25,11.25
Pyke,4,2,6,20,68,50.0,3.7,1.5,5.0,17.0
Leona,6,4,4,20,84,66.67,4.4,0.67,3.33,14.0
Seraphine,2,2,2,12,38,100.0,3.33,1.0,6.0,19.0
Veigar,2,2,0,2,52,100.0,26.0,0.0,1.0,26.0
