opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Aatrox,180,108,622,682,1328,60.0,2.86,3.46,3.79,7.38
Riven,224,98,578,1034,1508,43.75,2.02,2.58,4.62,6.73
Yasuo,72,32,280,288,496,44.44,2.69,3.89,4.0,6.89
Quinn,158,66,796,654,1302,41.77,3.21,5.04,4.14,8.24
Sylas,220,84,702,1084,1592,38.18,2.12,3.19,4.93,7.24
Jayce,486,218,1562,2140,3302,44.86,2.27,3.21,4.4,6.79
Yorick,32,16,86,134,236,50.0,2.4,2.69,4.19,7.38
Tristana,8,8,16,48,64,100.0,1.67,2.0,6.0,8.0
Vayne,38,10,200,206,232,26.32,2.1,5.26,5.42,6.11
Ambessa,200,72,538,950,1354,36.0,1.99,2.69,4.75,6.77
Akali,28,18,130,116,162,64.29,2.52,4.64,4.14,5.79
Yone,64,26,190,246,286,40.62,1.93,2.97,3.84,4.47
Camille,70,44,258,260,572,62.86,3.19,3.69,3.71,8.17
Teemo,128,72,414,382,616,56.25,2.7,3.23,2.98,4.81
Singed,34,20,104,126,344,58.82,3.56,3.06,3.71,10.12
Kled,116,76,396,528,894,65.52,2.44,3.41,4.55,7.71
Urgot,104,70,348,402,756,67.31,2.75,3.35,3.87,7.27
Mordekaiser,76,34,262,302,490,44.74,2.49,3.45,3.97,6.45
Garen,32,28,154,126,358,87.5,4.06,4.81,3.94,11.19
Caitlyn,12,8,12,32,28,66.67,1.25,1.0,2.67,2.33
Dr. Mundo,90,46,284,388,522,51.11,2.08,3.16,4.31,5.8
Kayle,58,34,240,252,510,58.62,2.98,4.14,4.34,8.79
Aurora,56,18,110,336,442,32.14,1.64,1.96,6.0,7.89
Irelia,106,54,422,466,632,50.94,2.26,3.98,4.4,5.96
Azir,30,10,80,114,126,33.33,1.81,2.67,3.8,4.2
Jax,240,120,740,832,1160,50.0,2.28,3.08,3.47,4.83
Gragas,78,34,244,394,514,43.59,1.92,3.13,5.05,6.59
Wukong,18,14,112,80,190,77.78,3.77,6.22,4.44,10.56
Warwick,38,12,62,264,258,31.58,1.21,1.63,6.95,6.79
Renekton,150,72,508,582,952,48.0,2.51,3.39,3.88,6.35
Kalista,6,0,22,36,26,0.0,1.33,3.67,6.0,4.33
Sivir,4,0,32,32,16,0.0,1.5,8.0,8.0,4.0
Kennen,78,22,150,320,376,28.21,1.64,1.92,4.1,4.82
Gnar,108,62,440,382,978,57.41,3.71,4.07,3.54,9.06
Chogath,82,32,192,364,486,39.02,1.86,2.34,4.44,5.93
Darius,78,54,268,296,464,69.23,2.47,3.44,3.79,5.95
Smolder,8,8,38,36,114,100.0,4.22,4.75,4.5,14.25
Yunara,24,24,128,90,178,100.0,3.4,5.33,3.75,7.42
Tryndamere,84,42,292,306,518,50.0,2.65,3.48,3.64,6.17
Fiora,66,22,294,322,446,33.33,2.3,4.45,4.88,6.76
Ornn,62,22,200,284,474,35.48,2.37,3.23,4.58,7.65
Kassadin,2,0,2,10,8,0.0,1.0,1.0,5.0,4.0
Nidalee,8,8,40,28,80,100.0,4.29,5.0,3.5,10.0
Poppy,36,18,124,164,234,50.0,2.18,3.44,4.56,6.5
Nasus,8,2,28,36,34,25.0,1.72,3.5,4.5,4.25
Olaf,18,16,26,24,40,88.89,2.75,1.44,1.33,2.22
Sion,64,30,178,192,392,46.88,2.97,2.78,3.0,6.12
Heimerdinger,8,4,32,38,32,50.0,1.68,4.0,4.75,4.0
Lissandra,4,0,10,32,28,0.0,1.19,2.5,8.0,7.0
Shyvana,6,2,16,42,62,33.33,1.86,2.67,7.0,10.33
Sett,90,28,298,452,690,31.11,2.19,3.31,5.02,7.67
Gwen,94,34,348,398,694,36.17,2.62,3.7,4.23,7.38
Lee Sin,4,4,26,18,48,100.0,4.11,6.5,4.5,12.0
Corki,18,8,66,116,140,44.44,1.78,3.67,6.44,7.78
Volibear,8,4,28,28,64,50.0,3.29,3.5,3.5,8.0
Rumble,28,8,84,168,158,28.57,1.44,3.0,6.0,5.64
Shen,42,18,86,184,364,42.86,2.45,2.05,4.38,8.67
Neeko,8,4,8,34,28,50.0,1.06,1.0,4.25,3.5
Rell,2,0,6,14,0,0.0,0.43,3.0,7.0,0.0
Nocturne,4,2,24,30,54,50.0,2.6,6.0,7.5,13.5
Illaoi,6,4,18,32,56,66.67,2.31,3.0,5.33,9.33
Reksai,2,0,2,6,10,0.0,2.0,1.0,3.0,5.0
Vladimir,34,24,170,118,356,70.59,4.46,5.0,3.47,10.47
Shaco,2,2,14,12,40,100.0,4.5,7.0,6.0,20.0
Viego,2,2,4,12,18,100.0,1.83,2.0,6.0,9.0
Jarvan Iv,2,0,8,14,14,0.0,1.57,4.0,7.0,7.0
Draven,4,0,4,12,4,0.0,0.67,1.0,3.0,1.0
Katarina,10,10,70,110,170,100.0,2.18,7.0,11.0,17.0
Swain,14,2,44,92,74,14.29,1.28,3.14,6.57,5.29
Qiyana,4,2,22,20,22,50.0,2.2,5.5,5.0,5.5
Udyr,28,20,122,130,396,71.43,3.98,4.36,4.64,14.14
Anivia,16,0,10,104,84,0.0,0.9,0.62,6.5,5.25
Galio,20,2,34,86,162,10.0,2.28,1.7,4.3,8.1
Pantheon,58,38,234,288,662,65.52,3.11,4.03,4.97,11.41
