opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Syndra,22,6,124,62,104,27.27,3.68,5.64,2.82,4.73
Ahri,12,4,24,80,104,33.33,1.6,2.0,6.67,8.67
Jayce,12,4,76,60,120,33.33,3.27,6.33,5.0,10.0
Viktor,16,10,68,62,130,62.5,3.19,4.25,3.88,8.12
Yasuo,58,38,324,264,572,65.52,3.39,5.59,4.55,9.86
Akshan,40,26,216,210,272,65.0,2.32,5.4,5.25,6.8
Chogath,16,8,44,72,96,50.0,1.94,2.75,4.5,6.0
Ekko,2,0,0,2,2,0.0,1.0,0.0,1.0,1.0
Ryze,2,2,8,8,32,100.0,5.0,4.0,4.0,16.0
Aurora,10,2,18,42,32,20.0,1.19,1.8,4.2,3.2
Yone,10,4,20,44,50,40.0,1.59,2.0,4.4,5.0
Lux,4,2,22,20,50,50.0,3.6,5.5,5.0,12.5
Gragas,4,4,4,12,8,100.0,1.0,1.0,3.0,2.0
Zed,58,8,152,294,280,13.79,1.47,2.62,5.07,4.83
Kennen,2,0,20,12,16,0.0,3.0,10.0,6.0,8.0
Vladimir,6,2,18,16,32,33.33,3.12,3.0,2.67,5.33
Sylas,74,34,282,454,634,45.95,2.02,3.81,6.14,8.57
Zoe,2,0,0,14,8,0.0,0.57,0.0,7.0,4.0
Corki,8,2,64,52,88,25.0,2.92,8.0,6.5,11.0
Akali,8,6,52,50,74,75.0,2.52,6.5,6.25,9.25
Aurelion Sol,4,4,36,8,30,100.0,8.25,9.0,2.0,7.5
Azir,8,8,20,32,56,100.0,2.38,2.5,4.0,7.0
Talon,2,0,6,4,0,0.0,1.5,3.0,2.0,0.0
Katarina,32,22,164,130,372,68.75,4.12,5.12,4.06,11.62
Mordekaiser,6,4,16,28,36,66.67,1.86,2.67,4.67,6.0
Renekton,4,2,4,20,24,50.0,1.4,1.0,5.0,6.0
Irelia,28,10,88,138,176,35.71,1.91,3.14,4.93,6.29
Quinn,16,8,36,70,120,50.0,2.23,2.25,4.38,7.5
Fizz,2,2,2,0,14,100.0,16.0,1.0,0.0,7.0
Qiyana,12,4,106,48,78,33.33,3.83,8.83,4.0,6.5
Twisted Fate,8,4,38,24,48,50.0,3.58,4.75,3.0,6.0
Briar,4,4,36,24,58,100.0,3.92,9.0,6.0,14.5
Gwen,10,10,122,2,92,100.0,107.0,12.2,0.2,9.2
Viego,2,2,4,8,38,100.0,5.25,2.0,4.0,19.0
KSante,2,0,4,8,6,0.0,1.25,2.0,4.0,3.0
Diana,2,2,10,14,16,100.0,1.86,5.0,7.0,8.0
Ambessa,8,8,30,16,86,100.0,7.25,3.75,2.0,10.75
Anivia,4,4,28,20,20,100.0,2.4,7.0,5.0,5.0
Annie,4,0,16,26,24,0.0,1.54,4.0,6.5,6.0
Taliyah,34,6,106,130,90,17.65,1.51,3.12,3.82,2.65
Xerath,2,0,2,4,4,0.0,1.5,1.0,2.0,2.0
Seraphine,2,0,4,10,12,0.0,1.6,2.0,5.0,6.0
Malzahar,22,0,30,132,110,0.0,1.06,1.36,6.0,5.0
Pantheon,4,4,34,12,30,100.0,5.33,8.5,3.0,7.5
Tryndamere,6,6,24,18,36,100.0,3.33,4.0,3.0,6.0
Aatrox,4,4,16,12,36,100.0,4.33,4.0,3.0,9.0
Hwei,10,8,32,32,86,80.0,3.69,3.2,3.2,8.6
Zeri,8,8,40,40,64,100.0,2.6,5.0,5.0,8.0
Teemo,2,0,10,14,24,0.0,2.43,5.0,7.0,12.0
Galio,10,4,26,58,76,40.0,1.76,2.6,5.8,7.6
Lissandra,4,0,12,48,4,0.0,0.33,3.0,12.0,1.0
Ziggs,2,2,26,12,14,100.0,3.33,13.0,6.0,7.0
Riven,6,6,34,16,36,100.0,4.38,5.67,2.67,6.0
Veigar,6,6,24,24,102,100.0,5.25,4.0,4.0,17.0
Ezreal,4,0,20,24,16,0.0,1.5,5.0,6.0,4.0
Kayle,2,0,6,12,18,0.0,2.0,3.0,6.0,9.0
Tristana,8,8,16,64,56,100.0,1.12,2.0,8.0,7.0
Dr. Mundo,4,0,12,12,20,0.0,2.67,3.0,3.0,5.0
Lucian,2,2,14,4,24,100.0,9.5,7.0,2.0,12.0
Rumble,2,0,10,6,6,0.0,2.67,5.0,3.0,3.0
Smolder,2,0,8,12,6,0.0,1.17,4.0,6.0,3.0
