opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Ezreal,82,20,262,456,470,24.39,1.61,3.2,5.56,5.73
Xayah,58,50,130,238,260,86.21,1.64,2.24,4.1,4.48
Draven,48,28,158,170,336,58.33,2.91,3.29,3.54,7.0
Jinx,42,20,238,274,434,47.62,2.45,5.67,6.52,10.33
Jhin,90,42,334,502,756,46.67,2.17,3.71,5.58,8.4
Lux,50,12,234,300,392,24.0,2.09,4.68,6.0,7.84
Hwei,46,28,132,284,298,60.87,1.51,2.87,6.17,6.48
Tristana,60,36,184,346,458,60.0,1.86,3.07,5.77,7.63
Zeri,96,26,210,434,506,27.08,1.65,2.19,4.52,5.27
Lissandra,10,10,120,70,100,100.0,3.14,12.0,7.0,10.0
Kaisa,86,50,272,416,730,58.14,2.41,3.16,4.84,8.49
Caitlyn,32,16,140,160,244,50.0,2.4,4.38,5.0,7.62
Miss Fortune,44,32,202,248,524,72.73,2.93,4.59,5.64,11.91
Senna,76,38,216,320,540,50.0,2.36,2.84,4.21,7.11
Aphelios,26,20,80,98,212,76.92,2.98,3.08,3.77,8.15
Yunara,40,18,212,194,362,45.0,2.96,5.3,4.85,9.05
Twitch,32,18,98,172,260,56.25,2.08,3.06,5.38,8.12
Sivir,96,68,372,302,876,70.83,4.13,3.88,3.15,9.12
KogMaw,26,24,116,110,214,92.31,3.0,4.46,4.23,8.23
Yasuo,24,20,226,112,298,83.33,4.68,9.42,4.67,12.42
Smolder,76,52,258,356,842,68.42,3.09,3.39,4.68,11.08
Swain,16,12,54,74,114,75.0,2.27,3.38,4.62,7.12
Lucian,50,30,144,254,386,60.0,2.09,2.88,5.08,7.72
Corki,36,24,176,202,284,66.67,2.28,4.89,5.61,7.89
Mel,30,6,44,98,104,20.0,1.51,1.47,3.27,3.47
Urgot,10,8,46,40,132,80.0,4.45,4.6,4.0,13.2
Kalista,2,2,8,16,44,100.0,3.25,4.0,8.0,22.0
Aurora,2,0,8,6,4,0.0,2.0,4.0,3.0,2.0
Varus,50,24,158,220,392,48.0,2.5,3.16,4.4,7.84
Riven,4,0,8,16,24,0.0,2.0,2.0,4.0,6.0
Viktor,8,2,24,20,46,25.0,3.5,3.0,2.5,5.75
Vayne,24,0,84,156,180,0.0,1.69,3.5,6.5,7.5
Ashe,10,10,38,50,124,100.0,3.24,3.8,5.0,12.4
Morgana,4,0,28,48,44,0.0,1.5,7.0,12.0,11.0
Seraphine,10,8,30,38,96,80.0,3.32,3.0,3.8,9.6
VelKoz,4,0,20,44,36,0.0,1.27,5.0,11.0,9.0
Xerath,6,4,18,26,48,66.67,2.54,3.0,4.33,8.0
Teemo,2,2,2,4,14,100.0,4.0,1.0,2.0,7.0
Veigar,8,8,46,20,90,100.0,6.8,5.75,2.5,11.25
Samira,16,8,78,88,158,50.0,2.68,4.88,5.5,9.88
Irelia,2,2,10,8,20,100.0,3.75,5.0,4.0,10.0
Karthus,6,4,26,36,44,66.67,1.94,4.33,6.0,7.33
Brand,16,10,30,60,74,62.5,1.73,1.88,3.75,4.62
Ahri,8,8,56,24,104,100.0,6.67,7.0,3.0,13.0
Ziggs,4,4,40,12,64,100.0,8.67,10.0,3.0,16.0
Soraka,2,0,2,8,8,0.0,1.25,1.0,4.0,4.0
Karma,4,4,20,28,96,100.0,4.14,5.0,7.0,24.0
Aurelion Sol,6,4,24,54,80,66.67,1.93,4.0,9.0,13.33
