opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Sona,74,28,218,406,578,37.84,1.96,2.95,5.49,7.81
Leona,50,12,152,232,364,24.0,2.22,3.04,4.64,7.28
Lux,30,14,108,134,348,46.67,3.4,3.6,4.47,11.6
Neeko,86,34,294,512,824,39.53,2.18,3.42,5.95,9.58
Rakan,128,60,350,674,1278,46.88,2.42,2.73,5.27,9.98
Lulu,120,58,362,868,1510,48.33,2.16,3.02,7.23,12.58
Karma,116,62,264,730,1092,53.45,1.86,2.28,6.29,9.41
Elise,22,4,38,154,252,18.18,1.88,1.73,7.0,11.45
Teemo,8,0,16,64,144,0.0,2.5,2.0,8.0,18.0
Nautilus,82,70,226,404,1144,85.37,3.39,2.76,4.93,13.95
Nami,220,124,762,1082,2412,56.36,2.93,3.46,4.92,10.96
Seraphine,68,36,134,298,450,52.94,1.96,1.97,4.38,6.62
Janna,62,30,212,354,630,48.39,2.38,3.42,5.71,10.16
Zilean,52,22,94,262,384,42.31,1.82,1.81,5.04,7.38
Thresh,100,62,262,646,1348,62.0,2.49,2.62,6.46,13.48
Soraka,84,64,220,380,736,76.19,2.52,2.62,4.52,8.76
Fiddlesticks,8,6,32,54,58,75.0,1.67,4.0,6.75,7.25
Senna,62,32,130,354,662,51.61,2.24,2.1,5.71,10.68
Galio,14,14,42,32,82,100.0,3.88,3.0,2.29,5.86
Bard,108,48,322,740,1318,44.44,2.22,2.98,6.85,12.2
Milio,72,32,134,318,456,44.44,1.86,1.86,4.42,6.33
Tahm Kench,10,4,34,50,74,40.0,2.16,3.4,5.0,7.4
Braum,70,28,198,438,768,40.0,2.21,2.83,6.26,10.97
Trundle,4,0,24,36,68,0.0,2.56,6.0,9.0,17.0
Kled,2,2,8,12,26,100.0,2.83,4.0,6.0,13.0
Shaco,6,0,10,54,70,0.0,1.48,1.67,9.0,11.67
Alistar,96,40,214,550,1008,41.67,2.22,2.23,5.73,10.5
Rell,56,38,252,428,840,67.86,2.55,4.5,7.64,15.0
Mel,32,24,108,190,556,75.0,3.49,3.38,5.94,17.38
Taric,36,16,188,202,476,44.44,3.29,5.22,5.61,13.22
Nidalee,14,0,0,48,42,0.0,0.88,0.0,3.43,3.0
Swain,8,8,10,36,122,100.0,3.67,1.25,4.5,15.25
Poppy,8,2,18,50,68,25.0,1.72,2.25,6.25,8.5
Yuumi,32,6,48,164,282,18.75,2.01,1.5,5.12,8.81
Renata,24,6,132,166,302,25.0,2.61,5.5,6.92,12.58
Ornn,2,0,8,8,32,0.0,5.0,4.0,4.0,16.0
Maokai,8,2,24,54,84,25.0,2.0,3.0,6.75,10.5
Xerath,12,8,70,92,190,66.67,2.83,5.83,7.67,15.83
Pantheon,8,6,28,28,78,75.0,3.79,3.5,3.5,9.75
Zoe,2,2,6,24,60,100.0,2.75,3.0,12.0,30.0
VelKoz,18,10,68,104,198,55.56,2.56,3.78,5.78,11.0
Miss Fortune,2,2,4,8,22,100.0,3.25,2.0,4.0,11.0
Pyke,44,2,138,288,490,4.55,2.18,3.14,6.55,11.14
Blitzcrank,42,16,72,278,408,38.1,1.73,1.71,6.62,9.71
Kennen,2,2,16,8,20,100.0,4.5,8.0,4.0,10.0
Sett,2,2,8,16,40,100.0,3.0,4.0,8.0,20.0
Morgana,4,4,14,22,58,100.0,3.27,3.5,5.5,14.5
Syndra,8,0,8,40,40,0.0,1.2,1.0,5.0,5.0
Ashe,2,2,12,4,24,100.0,9.0,6.0,2.0,12.0
Jarvan Iv,4,4,0,8,96,100.0,12.0,0.0,2.0,24.0
Aurora,2,2,8,6,18,100.0,4.33,4.0,3.0,9.0
Taliyah,6,0,6,96,96,0.0,1.06,1.0,16.0,16.0
Anivia,2,2,6,12,36,100.0,3.5,3.0,6.0,18.0
Yasuo,2,2,2,6,32,100.0,5.67,1.0,3.0,16.0
Brand,2,2,8,8,34,100.0,5.25,4.0,4.0,17.0
