opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Smolder,6,0,20,20,38,0.0,2.9,3.33,3.33,6.33
Xerath,6,0,36,48,18,0.0,1.12,6.0,8.0,3.0
Zed,10,10,34,46,90,100.0,2.7,3.4,4.6,9.0
Aurelion Sol,4,0,44,36,48,0.0,2.56,11.0,9.0,12.0
Hwei,10,0,40,20,10,0.0,2.5,4.0,2.0,1.0
Corki,8,0,8,24,64,0.0,3.0,1.0,3.0,8.0
Taliyah,8,8,82,42,112,100.0,4.62,10.25,5.25,14.0
Chogath,6,6,12,24,48,100.0,2.5,2.0,4.0,8.0
Sylas,2,0,0,16,2,0.0,0.12,0.0,8.0,1.0
Nidalee,4,4,20,8,12,100.0,4.0,5.0,2.0,3.0
Gragas,2,0,6,0,2,0.0,8.0,3.0,0.0,1.0
Aurora,4,0,16,12,12,0.0,2.33,4.0,3.0,3.0
Yunara,6,6,24,24,60,100.0,3.5,4.0,4.0,10.0
Reksai,2,0,2,16,6,0.0,0.5,1.0,8.0,3.0
Yone,4,0,0,20,12,0.0,0.6,0.0,5.0,3.0
Ekko,4,0,6,18,42,0.0,2.67,1.5,4.5,10.5
Akali,6,2,54,42,28,33.33,1.95,9.0,7.0,4.67
Galio,2,0,10,20,10,0.0,1.0,5.0,10.0,5.0
Rumble,2,0,10,16,18,0.0,1.75,5.0,8.0,9.0
Zoe,2,0,6,12,6,0.0,1.0,3.0,6.0,3.0
Viktor,2,2,10,2,16,100.0,13.0,5.0,1.0,8.0
