opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Riven,28,12,110,146,236,42.86,2.37,3.93,5.21,8.43
Swain,16,0,64,112,96,0.0,1.43,4.0,7.0,6.0
Jax,12,12,36,38,110,100.0,3.84,3.0,3.17,9.17
Sion,8,0,0,24,72,0.0,3.0,0.0,3.0,9.0
Pantheon,4,0,10,28,58,0.0,2.43,2.5,7.0,14.5
Fiora,12,2,20,86,66,16.67,1.0,1.67,7.17,5.5
Gangplank,2,0,2,14,12,0.0,1.0,1.0,7.0,6.0
Ambessa,16,10,24,58,98,62.5,2.1,1.5,3.62,6.12
Aatrox,12,4,8,68,94,33.33,1.5,0.67,5.67,7.83
Olaf,8,0,20,48,52,0.0,1.5,2.5,6.0,6.5
Gwen,2,2,10,6,40,100.0,8.33,5.0,3.0,20.0
Tahm Kench,2,2,2,10,24,100.0,2.6,1.0,5.0,12.0
Tryndamere,2,0,0,2,0,0.0,0.0,0.0,1.0,0.0
Garen,2,2,8,0,18,100.0,26.0,4.0,0.0,9.0
Zed,2,2,6,4,30,100.0,9.0,3.0,2.0,15.0
Nasus,10,8,12,60,108,80.0,2.0,1.2,6.0,10.8
Gragas,18,14,50,64,146,77.78,3.06,2.78,3.56,8.11
Neeko,10,10,60,40,70,100.0,3.25,6.0,4.0,7.0
Vladimir,20,16,42,98,132,80.0,1.78,2.1,4.9,6.6
Shen,18,18,0,90,180,100.0,2.0,0.0,5.0,10.0
Urgot,8,8,8,40,64,100.0,1.8,1.0,5.0,8.0
Camille,26,4,68,164,234,15.38,1.84,2.62,6.31,9.0
KSante,24,24,28,134,304,100.0,2.48,1.17,5.58,12.67
Chogath,30,28,82,194,532,93.33,3.16,2.73,6.47,17.73
Kayle,8,8,6,16,84,100.0,5.62,0.75,2.0,10.5
Malphite,8,6,20,52,110,75.0,2.5,2.5,6.5,13.75
Zac,4,4,8,16,20,100.0,1.75,2.0,4.0,5.0
Irelia,2,0,4,8,22,0.0,3.25,2.0,4.0,11.0
Renekton,10,8,16,18,100,80.0,6.44,1.6,1.8,10.0
Singed,8,2,20,52,112,25.0,2.54,2.5,6.5,14.0
Quinn,2,2,0,0,0,100.0,0.0,0.0,0.0,0.0
Mordekaiser,8,4,12,48,66,50.0,1.62,1.5,6.0,8.25
Dr. Mundo,24,0,40,68,42,0.0,1.21,1.67,2.83,1.75
Volibear,4,0,4,36,36,0.0,1.11,1.0,9.0,9.0
Sett,12,12,2,48,66,100.0,1.42,0.17,4.0,5.5
Zilean,4,0,0,28,8,0.0,0.29,0.0,7.0,2.0
Udyr,6,0,30,18,12,0.0,2.33,5.0,3.0,2.0
Gnar,2,2,8,10,12,100.0,2.0,4.0,5.0,6.0
Akali,4,4,8,16,40,100.0,3.0,2.0,4.0,10.0
Jayce,2,2,2,2,18,100.0,10.0,1.0,1.0,9.0
Rumble,8,0,0,40,0,0.0,0.0,0.0,5.0,0.0
