opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Aphelios,760,294,4666,4224,4370,38.68,2.14,6.14,5.56,5.75
Sivir,456,252,3066,2042,2824,55.26,2.88,6.72,4.48,6.19
Tristana,648,274,3706,3700,4132,42.28,2.12,5.72,5.71,6.38
Jinx,674,326,4916,3464,4276,48.37,2.65,7.29,5.14,6.34
Lucian,1036,478,6026,5396,6112,46.14,2.25,5.82,5.21,5.9
Jhin,892,466,5764,4874,5512,52.24,2.31,6.46,5.46,6.18
Smolder,474,244,3496,2314,2854,51.48,2.74,7.38,4.88,6.02
Varus,434,208,2582,2408,2868,47.93,2.26,5.95,5.55,6.61
Kaisa,1012,518,7058,5416,6702,51.19,2.54,6.97,5.35,6.62
Hwei,110,28,614,676,578,25.45,1.76,5.58,6.15,5.25
Vayne,334,180,2202,1716,2096,53.89,2.5,6.59,5.14,6.28
Xayah,332,152,2248,1640,2092,45.78,2.65,6.77,4.94,6.3
Twitch,300,130,2082,1922,2020,43.33,2.13,6.94,6.41,6.73
Ziggs,162,64,888,770,830,39.51,2.23,5.48,4.75,5.12
Zyra,96,70,804,344,564,72.92,3.98,8.38,3.58,5.88
Corki,438,234,2758,2242,2550,53.42,2.37,6.3,5.12,5.82
Mel,228,132,1478,1100,1226,57.89,2.46,6.48,4.82,5.38
Yasuo,58,12,418,326,314,20.69,2.25,7.21,5.62,5.41
Ezreal,820,460,5256,3892,4392,56.1,2.48,6.41,4.75,5.36
Riven,6,0,66,84,36,0.0,1.21,11.0,14.0,6.0
Kled,18,6,114,108,182,33.33,2.74,6.33,6.0,10.11
Lux,92,58,474,448,556,63.04,2.3,5.15,4.87,6.04
Draven,188,78,1246,1068,1142,41.49,2.24,6.63,5.68,6.07
Yunara,508,202,3114,3132,3170,39.76,2.01,6.13,6.17,6.24
Swain,102,60,694,662,868,58.82,2.36,6.8,6.49,8.51
Caitlyn,292,170,1806,1206,2012,58.22,3.17,6.18,4.13,6.89
Senna,386,158,2456,2316,2510,40.93,2.14,6.36,6.0,6.5
KogMaw,156,86,1236,860,1056,55.13,2.67,7.92,5.51,6.77
Irelia,20,8,164,156,172,40.0,2.15,8.2,7.8,8.6
Seraphine,144,88,984,774,956,61.11,2.51,6.83,5.38,6.64
Ashe,312,144,1862,1870,1912,46.15,2.02,5.97,5.99,6.13
Nilah,214,72,1460,1502,1588,33.64,2.03,6.82,7.02,7.42
VelKoz,34,14,204,200,192,41.18,1.98,6.0,5.88,5.65
Morgana,12,2,52,128,62,16.67,0.89,4.33,10.67,5.17
Kalista,36,16,334,254,354,44.44,2.71,9.28,7.06,9.83
Karthus,98,22,524,578,364,22.45,1.54,5.35,5.9,3.71
Viktor,36,24,264,240,402,66.67,2.77,7.33,6.67,11.17
Azir,10,0,48,46,68,0.0,2.52,4.8,4.6,6.8
Urgot,2,0,12,6,2,0.0,2.33,6.0,3.0,1.0
Samira,108,72,892,498,698,66.67,3.19,8.26,4.61,6.46
Miss Fortune,296,174,1746,1334,1628,58.78,2.53,5.9,4.51,5.5
Veigar,38,22,310,162,210,57.89,3.21,8.16,4.26,5.53
Aurora,4,0,0,12,0,0.0,0.0,0.0,3.0,0.0
Aurelion Sol,68,28,386,348,282,41.18,1.92,5.68,5.12,4.15
Neeko,2,2,20,10,24,100.0,4.4,10.0,5.0,12.0
Karma,2,2,24,12,20,100.0,3.67,12.0,6.0,10.0
Twisted Fate,4,4,16,24,20,100.0,1.5,4.0,6.0,5.0
Zilean,8,0,28,36,42,0.0,1.94,3.5,4.5,5.25
Chogath,2,2,10,10,20,100.0,3.0,5.0,5.0,10.0
Cassiopeia,12,2,66,104,138,16.67,1.96,5.5,8.67,11.5
Brand,28,2,90,146,82,7.14,1.18,3.21,5.21,2.93
Sion,16,12,120,100,96,75.0,2.16,7.5,6.25,6.0
Kayle,6,0,30,38,14,0.0,1.16,5.0,6.33,2.33
Akshan,16,8,56,40,24,50.0,2.0,3.5,2.5,1.5
Vex,4,0,20,28,20,0.0,1.43,5.0,7.0,5.0
Olaf,6,6,30,18,24,100.0,3.0,5.0,3.0,4.0
Katarina,4,0,28,28,24,0.0,1.86,7.0,7.0,6.0
Yone,2,2,8,0,12,100.0,20.0,4.0,0.0,6.0
Kindred,2,2,8,10,10,100.0,1.8,4.0,5.0,5.0
Taliyah,6,4,56,50,48,66.67,2.08,9.33,8.33,8.0
Tahm Kench,16,16,128,0,66,100.0,194.0,8.0,0.0,4.12
Qiyana,8,4,48,80,98,50.0,1.82,6.0,10.0,12.25
Tryndamere,8,8,40,0,8,100.0,48.0,5.0,0.0,1.0
Ryze,4,0,20,24,20,0.0,1.67,5.0,6.0,5.0
Nasus,2,0,6,10,10,0.0,1.6,3.0,5.0,5.0
Syndra,34,26,256,184,242,76.47,2.71,7.53,5.41,7.12
Zoe,10,8,44,72,134,80.0,2.47,4.4,7.2,13.4
Fiora,18,2,86,90,92,11.11,1.98,4.78,5.0,5.11
Malzahar,4,2,44,20,24,50.0,3.4,11.0,5.0,6.0
Rengar,4,4,22,20,26,100.0,2.4,5.5,5.0,6.5
Shen,2,0,16,12,8,0.0,2.0,8.0,6.0,4.0
Malphite,2,0,12,8,4,0.0,2.0,6.0,4.0,2.0
Mordekaiser,2,0,10,16,6,0.0,1.0,5.0,8.0,3.0
Pantheon,4,4,52,12,36,100.0,7.33,13.0,3.0,9.0
Ekko,2,0,4,12,0,0.0,0.33,2.0,6.0,0.0
Xerath,2,0,6,4,8,0.0,3.5,3.0,2.0,4.0
