opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Galio,8,2,40,52,42,25.0,1.58,5.0,6.5,5.25
Syndra,18,0,86,102,98,0.0,1.8,4.78,5.67,5.44
Katarina,10,10,92,28,54,100.0,5.21,9.2,2.8,5.4
Ahri,8,2,58,50,14,25.0,1.44,7.25,6.25,1.75
Malzahar,20,16,196,168,156,80.0,2.1,9.8,8.4,7.8
Sylas,38,8,280,218,168,21.05,2.06,7.37,5.74,4.42
Aurora,40,14,328,242,272,35.0,2.48,8.2,6.05,6.8
Nunu & Willump,2,2,22,18,12,100.0,1.89,11.0,9.0,6.0
Twisted Fate,2,0,36,14,6,0.0,3.0,18.0,7.0,3.0
Akali,16,0,60,148,60,0.0,0.81,3.75,9.25,3.75
Taliyah,10,4,90,40,42,40.0,3.3,9.0,4.0,4.2
Azir,8,4,68,50,26,50.0,1.88,8.5,6.25,3.25
Orianna,12,0,114,88,62,0.0,2.0,9.5,7.33,5.17
Yorick,2,2,22,6,2,100.0,4.0,11.0,3.0,1.0
Neeko,2,2,28,16,22,100.0,3.12,14.0,8.0,11.0
Annie,16,14,114,84,124,87.5,2.83,7.12,5.25,7.75
Heimerdinger,2,0,4,10,4,0.0,0.8,2.0,5.0,2.0
Kassadin,2,0,0,6,0,0.0,0.0,0.0,3.0,0.0
Gangplank,6,0,36,42,30,0.0,1.57,6.0,7.0,5.0
Viktor,30,10,162,212,160,33.33,1.52,5.4,7.07,5.33
Zed,2,2,26,2,8,100.0,17.0,13.0,1.0,4.0
Jayce,2,0,12,18,10,0.0,1.22,6.0,9.0,5.0
Yasuo,14,8,44,60,38,57.14,1.37,3.14,4.29,2.71
Lux,2,2,8,4,6,100.0,3.5,4.0,2.0,3.0
Gragas,2,0,16,18,2,0.0,1.0,8.0,9.0,1.0
Smolder,2,0,10,20,12,0.0,1.1,5.0,10.0,6.0
LeBlanc,8,6,96,28,50,75.0,5.21,12.0,3.5,6.25
Pantheon,2,2,16,2,8,100.0,12.0,8.0,1.0,4.0
Ekko,16,16,182,26,76,100.0,9.92,11.38,1.62,4.75
Hwei,22,10,98,98,66,45.45,1.67,4.45,4.45,3.0
Quinn,6,6,54,42,36,100.0,2.14,9.0,7.0,6.0
Varus,12,0,96,84,72,0.0,2.0,8.0,7.0,6.0
Diana,12,0,64,108,64,0.0,1.19,5.33,9.0,5.33
Irelia,26,8,150,244,124,30.77,1.12,5.77,9.38,4.77
Naafiri,6,6,114,36,60,100.0,4.83,19.0,6.0,10.0
Lissandra,20,18,92,66,38,90.0,1.97,4.6,3.3,1.9
Yone,8,8,8,16,64,100.0,4.5,1.0,2.0,8.0
Camille,2,2,14,20,14,100.0,1.4,7.0,10.0,7.0
Zoe,4,0,16,36,16,0.0,0.89,4.0,9.0,4.0
Corki,8,8,56,24,32,100.0,3.67,7.0,3.0,4.0
Malphite,8,0,56,80,40,0.0,1.2,7.0,10.0,5.0
Gwen,10,10,42,50,68,100.0,2.2,4.2,5.0,6.8
Fizz,8,0,16,42,12,0.0,0.67,2.0,5.25,1.5
Ryze,2,2,30,10,18,100.0,4.8,15.0,5.0,9.0
Akshan,2,0,0,6,2,0.0,0.33,0.0,3.0,1.0
Vladimir,2,2,8,6,10,100.0,3.0,4.0,3.0,5.0
Ambessa,2,2,2,12,24,100.0,2.17,1.0,6.0,12.0
Ezreal,4,4,36,24,28,100.0,2.67,9.0,6.0,7.0
