opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Sion,248,118,1130,1412,1210,47.58,1.66,4.56,5.69,4.88
Jayce,202,70,1068,1184,878,34.65,1.64,5.29,5.86,4.35
Renekton,264,112,1064,1944,1210,42.42,1.17,4.03,7.36,4.58
Aatrox,428,238,2064,2676,1766,55.61,1.43,4.82,6.25,4.13
Yorick,128,70,702,814,670,54.69,1.69,5.48,6.36,5.23
Jax,310,130,1044,1970,1516,41.94,1.3,3.37,6.35,4.89
Gangplank,162,72,748,880,590,44.44,1.52,4.62,5.43,3.64
Kayle,66,32,328,348,378,48.48,2.03,4.97,5.27,5.73
Swain,24,6,174,154,130,25.0,1.97,7.25,6.42,5.42
Vladimir,78,26,242,430,240,33.33,1.12,3.1,5.51,3.08
Viktor,20,20,84,64,62,100.0,2.28,4.2,3.2,3.1
Shaco,14,14,88,96,66,100.0,1.6,6.29,6.86,4.71
Dr. Mundo,166,68,816,786,602,40.96,1.8,4.92,4.73,3.63
Volibear,60,32,432,294,234,53.33,2.27,7.2,4.9,3.9
Ryze,86,26,468,512,428,30.23,1.75,5.44,5.95,4.98
Shen,140,62,436,752,516,44.29,1.27,3.11,5.37,3.69
Poppy,32,8,124,232,176,25.0,1.29,3.88,7.25,5.5
Ambessa,314,150,1378,2054,1488,47.77,1.4,4.39,6.54,4.74
Chogath,98,36,376,568,338,36.73,1.26,3.84,5.8,3.45
Fiora,102,44,388,572,308,43.14,1.22,3.8,5.61,3.02
Azir,88,54,510,514,524,61.36,2.01,5.8,5.84,5.95
Wukong,32,14,158,180,154,43.75,1.73,4.94,5.62,4.81
Lux,2,0,20,14,8,0.0,2.0,10.0,7.0,4.0
Riven,180,84,748,1020,594,46.67,1.32,4.16,5.67,3.3
Malphite,64,38,332,244,228,59.38,2.3,5.19,3.81,3.56
Gragas,206,90,960,1356,1024,43.69,1.46,4.66,6.58,4.97
Anivia,40,6,60,222,90,15.0,0.68,1.5,5.55,2.25
Trundle,52,26,396,334,266,50.0,1.98,7.62,6.42,5.12
Aurora,58,14,180,380,232,24.14,1.08,3.1,6.55,4.0
Kled,86,40,350,584,340,46.51,1.18,4.07,6.79,3.95
Tryndamere,38,24,178,194,144,63.16,1.66,4.68,5.11,3.79
Heimerdinger,28,22,68,118,44,78.57,0.95,2.43,4.21,1.57
Viego,4,0,28,32,12,0.0,1.25,7.0,8.0,3.0
Quinn,38,20,260,282,174,52.63,1.54,6.84,7.42,4.58
Irelia,154,54,784,1052,644,35.06,1.36,5.09,6.83,4.18
Ivern,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nidalee,10,0,48,100,66,0.0,1.14,4.8,10.0,6.6
Yasuo,116,30,458,772,404,25.86,1.12,3.95,6.66,3.48
Ornn,106,80,524,478,598,75.47,2.35,4.94,4.51,5.64
Janna,10,10,90,0,10,100.0,100.0,9.0,0.0,1.0
Tahm Kench,6,0,6,36,6,0.0,0.33,1.0,6.0,1.0
Camille,134,56,400,838,588,41.79,1.18,2.99,6.25,4.39
Rumble,60,46,432,296,256,76.67,2.32,7.2,4.93,4.27
Gwen,196,110,1158,1184,936,56.12,1.77,5.91,6.04,4.78
Ahri,8,2,12,54,16,25.0,0.52,1.5,6.75,2.0
Akali,50,30,246,210,182,60.0,2.04,4.92,4.2,3.64
Gnar,60,28,262,230,162,46.67,1.84,4.37,3.83,2.7
Vayne,18,8,120,96,68,44.44,1.96,6.67,5.33,3.78
Smolder,30,18,294,226,206,60.0,2.21,9.8,7.53,6.87
Briar,4,4,20,36,20,100.0,1.11,5.0,9.0,5.0
Sett,82,56,388,452,390,68.29,1.72,4.73,5.51,4.76
