opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Lux,6,6,20,56,76,100.0,1.71,3.33,9.33,12.67
Thresh,6,2,10,42,28,33.33,0.9,1.67,7.0,4.67
Bard,2,0,4,16,12,0.0,1.0,2.0,8.0,6.0
