opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Ezreal,4,0,32,28,30,0.0,2.21,8.0,7.0,7.5
Mel,2,0,6,14,8,0.0,1.0,3.0,7.0,4.0
Ashe,4,2,26,12,16,50.0,3.5,6.5,3.0,4.0
Yunara,2,0,22,16,10,0.0,2.0,11.0,8.0,5.0
Kaisa,2,0,12,6,12,0.0,4.0,6.0,3.0,6.0
Miss Fortune,4,2,32,12,14,50.0,3.83,8.0,3.0,3.5
Tristana,2,0,10,10,0,0.0,1.0,5.0,5.0,0.0
Aphelios,2,2,16,8,10,100.0,3.25,8.0,4.0,5.0
Varus,2,2,26,2,10,100.0,18.0,13.0,1.0,5.0
Nilah,2,2,0,0,2,100.0,2.0,0.0,0.0,1.0
Sivir,2,0,16,8,32,0.0,6.0,8.0,4.0,16.0
Twitch,2,0,10,14,20,0.0,2.14,5.0,7.0,10.0
Irelia,2,0,10,18,10,0.0,1.11,5.0,9.0,5.0
