opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Zac,10,10,20,90,160,100.0,2.0,2.0,9.0,16.0
Yone,2,2,8,4,4,100.0,3.0,4.0,2.0,2.0
Gwen,4,4,36,32,20,100.0,1.75,9.0,8.0,5.0
Rumble,4,0,28,28,6,0.0,1.21,7.0,7.0,1.5
Darius,2,2,10,20,26,100.0,1.8,5.0,10.0,13.0
Volibear,8,8,78,14,58,100.0,9.71,9.75,1.75,7.25
Tahm Kench,2,0,8,26,6,0.0,0.54,4.0,13.0,3.0
Ornn,6,6,0,0,0,100.0,0.0,0.0,0.0,0.0
Pantheon,2,2,14,18,6,100.0,1.11,7.0,9.0,3.0
KSante,12,0,72,132,12,0.0,0.64,6.0,11.0,1.0
Yorick,2,0,6,20,4,0.0,0.5,3.0,10.0,2.0
Aurora,4,0,32,32,16,0.0,1.5,8.0,8.0,4.0
Ambessa,6,4,64,56,24,66.67,1.57,10.67,9.33,4.0
Vladimir,2,2,16,30,2,100.0,0.6,8.0,15.0,1.0
Singed,2,0,16,18,10,0.0,1.44,8.0,9.0,5.0
