opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Nidalee,88,36,266,396,298,40.91,1.42,3.02,4.5,3.39
Riven,172,78,570,882,824,45.35,1.58,3.31,5.13,4.79
Shen,268,130,822,1084,816,48.51,1.51,3.07,4.04,3.04
Smolder,52,38,234,124,278,73.08,4.13,4.5,2.38,5.35
Jayce,842,480,3380,3786,3740,57.01,1.88,4.01,4.5,4.44
Aurora,250,112,906,1242,1228,44.8,1.72,3.62,4.97,4.91
Garen,30,16,114,124,116,53.33,1.85,3.8,4.13,3.87
Vladimir,152,100,566,564,578,65.79,2.03,3.72,3.71,3.8
Ambessa,566,258,2308,2620,2482,45.58,1.83,4.08,4.63,4.39
Chogath,280,162,1082,1212,1234,57.86,1.91,3.86,4.33,4.41
Neeko,16,10,44,82,82,62.5,1.54,2.75,5.12,5.12
Gragas,230,112,822,962,1014,48.7,1.91,3.57,4.18,4.41
Irelia,550,266,2134,2906,3174,48.36,1.83,3.88,5.28,5.77
Aatrox,262,88,958,1306,1150,33.59,1.61,3.66,4.98,4.39
Yone,128,58,498,714,710,45.31,1.69,3.89,5.58,5.55
Ryze,72,44,304,354,280,61.11,1.65,4.22,4.92,3.89
Yasuo,94,24,446,458,394,25.53,1.83,4.74,4.87,4.19
Jax,426,172,1192,2008,1724,40.38,1.45,2.8,4.71,4.05
Zilean,8,2,30,46,66,25.0,2.09,3.75,5.75,8.25
Fiora,188,106,728,888,1078,56.38,2.03,3.87,4.72,5.73
Rengar,34,10,98,180,188,29.41,1.59,2.88,5.29,5.53
Malphite,32,16,172,172,150,50.0,1.87,5.38,5.38,4.69
Renekton,188,64,660,1042,940,34.04,1.54,3.51,5.54,5.0
Wukong,32,28,108,58,118,87.5,3.9,3.38,1.81,3.69
Kennen,154,82,656,638,654,53.25,2.05,4.26,4.14,4.25
Tryndamere,62,24,104,290,172,38.71,0.95,1.68,4.68,2.77
Gwen,264,128,948,1402,956,48.48,1.36,3.59,5.31,3.62
Sion,214,90,736,1058,866,42.06,1.51,3.44,4.94,4.05
Sejuani,26,10,98,166,98,38.46,1.18,3.77,6.38,3.77
Poppy,130,78,482,530,570,60.0,1.98,3.71,4.08,4.38
Rumble,178,98,592,880,866,55.06,1.66,3.33,4.94,4.87
Sett,126,58,472,718,538,46.03,1.41,3.75,5.7,4.27
Teemo,198,76,560,1004,794,38.38,1.35,2.83,5.07,4.01
Quinn,98,42,394,520,428,42.86,1.58,4.02,5.31,4.37
Tristana,6,0,12,54,18,0.0,0.56,2.0,9.0,3.0
Azir,48,16,146,260,260,33.33,1.56,3.04,5.42,5.42
Heimerdinger,62,34,196,232,202,54.84,1.72,3.16,3.74,3.26
Ornn,88,42,282,316,366,47.73,2.05,3.2,3.59,4.16
Urgot,106,44,400,548,314,41.51,1.3,3.77,5.17,2.96
KSante,156,80,446,742,644,51.28,1.47,2.86,4.76,4.13
Karma,22,8,106,114,56,36.36,1.42,4.82,5.18,2.55
Kled,80,40,290,304,408,50.0,2.3,3.62,3.8,5.1
Viego,14,10,78,68,60,71.43,2.03,5.57,4.86,4.29
Briar,4,4,16,4,16,100.0,8.0,4.0,1.0,4.0
Kayle,68,12,158,316,250,17.65,1.29,2.32,4.65,3.68
Akali,80,50,210,372,258,62.5,1.26,2.62,4.65,3.23
Gangplank,248,124,1014,1076,1060,50.0,1.93,4.09,4.34,4.27
Nocturne,22,12,50,50,44,54.55,1.88,2.27,2.27,2.0
