opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Lissandra,96,44,736,660,448,45.83,1.79,7.67,6.88,4.67
Sylas,298,168,2206,1544,1384,56.38,2.33,7.4,5.18,4.64
Syndra,126,64,900,656,704,50.79,2.45,7.14,5.21,5.59
Quinn,10,4,68,36,26,40.0,2.61,6.8,3.6,2.6
Katarina,116,48,1094,726,584,41.38,2.31,9.43,6.26,5.03
Ziggs,38,38,256,212,216,100.0,2.23,6.74,5.58,5.68
Ahri,202,98,1410,1040,874,48.51,2.2,6.98,5.15,4.33
Volibear,16,16,144,64,64,100.0,3.25,9.0,4.0,4.0
Annie,112,86,980,470,572,76.79,3.3,8.75,4.2,5.11
Taliyah,114,50,898,674,510,43.86,2.09,7.88,5.91,4.47
Mel,74,44,536,326,322,59.46,2.63,7.24,4.41,4.35
Twisted Fate,114,40,764,652,532,35.09,1.99,6.7,5.72,4.67
Ambessa,44,14,396,278,208,31.82,2.17,9.0,6.32,4.73
Aurora,220,120,1722,1348,1350,54.55,2.28,7.83,6.13,6.14
Gragas,58,10,380,340,268,17.24,1.91,6.55,5.86,4.62
Yone,126,34,1164,960,740,26.98,1.98,9.24,7.62,5.87
Zed,212,134,1976,1362,1294,63.21,2.4,9.32,6.42,6.1
Tryndamere,14,0,62,114,84,0.0,1.28,4.43,8.14,6.0
Veigar,44,28,352,208,284,63.64,3.06,8.0,4.73,6.45
Irelia,90,40,586,516,538,44.44,2.18,6.51,5.73,5.98
Azir,162,98,1352,762,1040,60.49,3.14,8.35,4.7,6.42
Tristana,36,16,262,170,200,44.44,2.72,7.28,4.72,5.56
LeBlanc,80,34,648,552,314,42.5,1.74,8.1,6.9,3.92
Vladimir,154,64,1068,830,554,41.56,1.95,6.94,5.39,3.6
Neeko,16,4,68,104,104,25.0,1.65,4.25,6.5,6.5
Vex,86,44,812,562,432,51.16,2.21,9.44,6.53,5.02
Urgot,6,0,48,84,48,0.0,1.14,8.0,14.0,8.0
Corki,84,24,524,514,448,28.57,1.89,6.24,6.12,5.33
Sett,14,0,98,112,84,0.0,1.62,7.0,8.0,6.0
Lux,142,64,1094,1008,818,45.07,1.9,7.7,7.1,5.76
Galio,122,64,822,880,946,52.46,2.01,6.74,7.21,7.75
Aurelion Sol,20,8,200,104,94,40.0,2.83,10.0,5.2,4.7
Kayle,66,32,542,360,366,48.48,2.52,8.21,5.45,5.55
Akshan,74,32,632,442,424,43.24,2.39,8.54,5.97,5.73
Zilean,10,8,116,30,74,80.0,6.33,11.6,3.0,7.4
Ekko,132,64,1256,788,748,48.48,2.54,9.52,5.97,5.67
Naafiri,22,4,182,142,130,18.18,2.2,8.27,6.45,5.91
Talon,74,64,660,424,588,86.49,2.94,8.92,5.73,7.95
Orianna,92,40,596,526,442,43.48,1.97,6.48,5.72,4.8
Warwick,2,2,20,4,8,100.0,7.0,10.0,2.0,4.0
Kassadin,58,40,394,216,258,68.97,3.02,6.79,3.72,4.45
Hwei,118,76,954,660,564,64.41,2.3,8.08,5.59,4.78
Zoe,98,44,626,664,422,44.9,1.58,6.39,6.78,4.31
Chogath,34,2,182,216,176,5.88,1.66,5.35,6.35,5.18
Rammus,4,0,16,16,4,0.0,1.25,4.0,4.0,1.0
Xerath,30,20,198,136,110,66.67,2.26,6.6,4.53,3.67
Nunu & Willump,10,2,100,82,80,20.0,2.2,10.0,8.2,8.0
Ryze,92,32,610,620,480,34.78,1.76,6.63,6.74,5.22
Diana,70,28,448,510,388,40.0,1.64,6.4,7.29,5.54
Vayne,2,0,14,14,14,0.0,2.0,7.0,7.0,7.0
Heimerdinger,22,20,170,36,74,90.91,6.78,7.73,1.64,3.36
Yasuo,128,62,1156,796,844,48.44,2.51,9.03,6.22,6.59
Fizz,52,30,482,276,288,57.69,2.79,9.27,5.31,5.54
Akali,166,84,1256,1042,996,50.6,2.16,7.57,6.28,6.0
Viktor,142,52,976,792,682,36.62,2.09,6.87,5.58,4.8
Nasus,14,0,54,110,42,0.0,0.87,3.86,7.86,3.0
Twitch,2,2,12,10,14,100.0,2.6,6.0,5.0,7.0
Kennen,8,4,48,62,50,50.0,1.58,6.0,7.75,6.25
Briar,4,0,8,16,8,0.0,1.0,2.0,4.0,2.0
Aatrox,2,2,22,10,22,100.0,4.4,11.0,5.0,11.0
Pantheon,24,20,200,112,134,83.33,2.98,8.33,4.67,5.58
Wukong,6,2,58,24,8,33.33,2.75,9.67,4.0,1.33
Elise,12,4,56,52,16,33.33,1.38,4.67,4.33,1.33
Lucian,2,0,4,10,8,0.0,1.2,2.0,5.0,4.0
Smolder,28,26,202,140,208,92.86,2.93,7.21,5.0,7.43
KSante,4,4,36,16,12,100.0,3.0,9.0,4.0,3.0
Sion,6,4,50,34,50,66.67,2.94,8.33,5.67,8.33
Kaisa,12,10,96,50,56,83.33,3.04,8.0,4.17,4.67
Malzahar,16,6,114,110,58,37.5,1.56,7.12,6.88,3.62
Ezreal,2,0,14,18,10,0.0,1.33,7.0,9.0,5.0
VelKoz,8,4,64,30,60,50.0,4.13,8.0,3.75,7.5
Jayce,34,14,244,204,172,41.18,2.04,7.18,6.0,5.06
Swain,10,6,80,50,66,60.0,2.92,8.0,5.0,6.6
Yunara,4,2,24,14,4,50.0,2.0,6.0,3.5,1.0
Anivia,46,14,336,270,164,30.43,1.85,7.3,5.87,3.57
Nidalee,28,28,240,144,124,100.0,2.53,8.57,5.14,4.43
Garen,12,0,64,70,88,0.0,2.17,5.33,5.83,7.33
Riven,6,2,34,28,36,33.33,2.5,5.67,4.67,6.0
KogMaw,14,8,134,126,62,57.14,1.56,9.57,9.0,4.43
Zac,30,6,220,216,130,20.0,1.62,7.33,7.2,4.33
Camille,4,4,64,12,32,100.0,8.0,16.0,3.0,8.0
Jhin,2,2,12,6,16,100.0,4.67,6.0,3.0,8.0
Malphite,12,8,94,64,54,66.67,2.31,7.83,5.33,4.5
Karma,14,8,124,84,84,57.14,2.48,8.86,6.0,6.0
Singed,14,4,80,120,70,28.57,1.25,5.71,8.57,5.0
Udyr,4,2,20,18,26,50.0,2.56,5.0,4.5,6.5
Lee Sin,4,0,22,32,18,0.0,1.25,5.5,8.0,4.5
Cassiopeia,16,2,144,118,72,12.5,1.83,9.0,7.38,4.5
Seraphine,6,4,56,34,36,66.67,2.71,9.33,5.67,6.0
Xin Zhao,2,2,20,4,28,100.0,12.0,10.0,2.0,14.0
Renekton,22,16,158,36,76,72.73,6.5,7.18,1.64,3.45
Fiddlesticks,14,2,92,74,88,14.29,2.43,6.57,5.29,6.29
Illaoi,8,0,40,72,16,0.0,0.78,5.0,9.0,2.0
Gangplank,6,4,70,48,60,66.67,2.71,11.67,8.0,10.0
Mordekaiser,6,0,48,30,0,0.0,1.6,8.0,5.0,0.0
KhaZix,2,2,16,6,8,100.0,4.0,8.0,3.0,4.0
Yuumi,2,2,12,0,0,100.0,12.0,6.0,0.0,0.0
Morgana,6,2,40,38,22,33.33,1.63,6.67,6.33,3.67
Viego,2,0,16,24,12,0.0,1.17,8.0,12.0,6.0
Rumble,24,0,52,238,14,0.0,0.28,2.17,9.92,0.58
Rakan,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Fiora,2,2,8,12,18,100.0,2.17,4.0,6.0,9.0
Darius,2,0,12,8,14,0.0,3.25,6.0,4.0,7.0
