opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Veigar,10,0,20,70,60,0.0,1.14,2.0,7.0,6.0
Seraphine,6,6,54,66,54,100.0,1.64,9.0,11.0,9.0
Jinx,8,6,114,80,42,75.0,1.95,14.25,10.0,5.25
Sivir,6,0,74,46,60,0.0,2.91,12.33,7.67,10.0
Jhin,8,6,66,48,66,75.0,2.75,8.25,6.0,8.25
Aurelion Sol,2,2,16,6,14,100.0,5.0,8.0,3.0,7.0
Aphelios,10,10,170,72,92,100.0,3.64,17.0,7.2,9.2
Zeri,8,4,132,54,66,50.0,3.67,16.5,6.75,8.25
Ezreal,6,2,16,20,28,33.33,2.2,2.67,3.33,4.67
Olaf,4,0,4,24,0,0.0,0.17,1.0,6.0,0.0
Tristana,2,2,34,14,14,100.0,3.43,17.0,7.0,7.0
Kalista,2,0,4,14,2,0.0,0.43,2.0,7.0,1.0
Miss Fortune,2,0,4,2,4,0.0,4.0,2.0,1.0,2.0
Varus,2,0,2,26,8,0.0,0.38,1.0,13.0,4.0
Kaisa,2,0,6,10,2,0.0,0.8,3.0,5.0,1.0
Caitlyn,2,2,30,12,18,100.0,4.0,15.0,6.0,9.0
