opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Azir,22,0,56,92,56,0.0,1.22,2.55,4.18,2.55
Annie,12,12,24,36,108,100.0,3.67,2.0,3.0,9.0
Twisted Fate,18,4,68,100,144,22.22,2.12,3.78,5.56,8.0
Swain,2,2,18,22,32,100.0,2.27,9.0,11.0,16.0
Vladimir,20,14,174,102,124,70.0,2.92,8.7,5.1,6.2
Galio,2,2,14,10,36,100.0,5.0,7.0,5.0,18.0
Ryze,6,6,42,30,54,100.0,3.2,7.0,5.0,9.0
Ziggs,12,12,36,32,88,100.0,3.88,3.0,2.67,7.33
Orianna,10,10,64,64,124,100.0,2.94,6.4,6.4,12.4
Taliyah,14,2,40,80,60,14.29,1.25,2.86,5.71,4.29
Katarina,4,4,32,40,26,100.0,1.45,8.0,10.0,6.5
Olaf,2,2,14,8,18,100.0,4.0,7.0,4.0,9.0
Talon,2,2,4,10,30,100.0,3.4,2.0,5.0,15.0
Ambessa,2,2,10,12,18,100.0,2.33,5.0,6.0,9.0
Lissandra,2,0,4,14,22,0.0,1.86,2.0,7.0,11.0
Zoe,6,2,26,44,102,33.33,2.91,4.33,7.33,17.0
Hwei,24,4,156,186,196,16.67,1.89,6.5,7.75,8.17
Sylas,24,22,150,96,198,91.67,3.62,6.25,4.0,8.25
Yasuo,10,8,58,72,84,80.0,1.97,5.8,7.2,8.4
Ahri,8,8,8,12,54,100.0,5.17,1.0,1.5,6.75
Diana,8,8,28,28,44,100.0,2.57,3.5,3.5,5.5
Mel,14,10,50,72,72,71.43,1.69,3.57,5.14,5.14
LeBlanc,26,16,190,110,126,61.54,2.87,7.31,4.23,4.85
Sett,12,0,108,84,120,0.0,2.71,9.0,7.0,10.0
Yone,10,4,60,40,58,40.0,2.95,6.0,4.0,5.8
KogMaw,4,0,16,28,16,0.0,1.14,4.0,7.0,4.0
Malzahar,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Qiyana,14,12,130,62,58,85.71,3.03,9.29,4.43,4.14
Lux,12,10,64,64,68,83.33,2.06,5.33,5.33,5.67
Akshan,2,2,28,6,16,100.0,7.33,14.0,3.0,8.0
Akali,8,6,40,36,54,75.0,2.61,5.0,4.5,6.75
Viktor,12,4,28,70,88,33.33,1.66,2.33,5.83,7.33
Veigar,2,0,8,18,10,0.0,1.0,4.0,9.0,5.0
Kayle,4,0,28,28,24,0.0,1.86,7.0,7.0,6.0
Syndra,2,0,8,16,0,0.0,0.5,4.0,8.0,0.0
Corki,2,2,24,4,2,100.0,6.5,12.0,2.0,1.0
Ekko,2,0,10,22,12,0.0,1.0,5.0,11.0,6.0
Zed,2,0,2,16,22,0.0,1.5,1.0,8.0,11.0
Jayce,4,4,20,20,52,100.0,3.6,5.0,5.0,13.0
Tryndamere,2,0,6,14,18,0.0,1.71,3.0,7.0,9.0
