opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Aatrox,12,0,36,72,24,0.0,0.83,3.0,6.0,2.0
Jayce,2,2,4,4,6,100.0,2.5,2.0,2.0,3.0
Renekton,22,18,98,84,162,81.82,3.1,4.45,3.82,7.36
Jax,10,0,20,60,30,0.0,0.83,2.0,6.0,3.0
Sion,8,2,46,48,72,25.0,2.46,5.75,6.0,9.0
Aurora,18,4,90,86,88,22.22,2.07,5.0,4.78,4.89
KSante,6,2,6,50,54,33.33,1.2,1.0,8.33,9.0
Teemo,32,30,66,136,344,93.75,3.01,2.06,4.25,10.75
Gangplank,10,2,16,54,72,20.0,1.63,1.6,5.4,7.2
Yorick,2,0,2,2,2,0.0,2.0,1.0,1.0,1.0
Irelia,2,0,8,14,10,0.0,1.29,4.0,7.0,5.0
Ambessa,6,6,44,22,40,100.0,3.82,7.33,3.67,6.67
Kennen,10,8,36,62,96,80.0,2.13,3.6,6.2,9.6
Sylas,4,4,4,8,12,100.0,2.0,1.0,2.0,3.0
Ryze,6,4,40,24,56,66.67,4.0,6.67,4.0,9.33
Heimerdinger,2,2,8,2,12,100.0,10.0,4.0,1.0,6.0
Yone,4,4,4,8,4,100.0,1.0,1.0,2.0,1.0
Gwen,8,8,40,16,32,100.0,4.5,5.0,2.0,4.0
Fiora,2,0,2,16,8,0.0,0.62,1.0,8.0,4.0
Vayne,2,0,16,14,32,0.0,3.43,8.0,7.0,16.0
