opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Sylas,8,0,40,64,24,0.0,1.0,5.0,8.0,3.0
Syndra,16,8,116,80,88,50.0,2.55,7.25,5.0,5.5
Kassadin,8,8,88,16,80,100.0,10.5,11.0,2.0,10.0
Zoe,8,0,44,52,24,0.0,1.31,5.5,6.5,3.0
Vladimir,10,2,20,66,4,20.0,0.36,2.0,6.6,0.4
Darius,6,6,48,60,36,100.0,1.4,8.0,10.0,6.0
Yone,6,4,60,42,40,66.67,2.38,10.0,7.0,6.67
Lissandra,4,4,12,24,40,100.0,2.17,3.0,6.0,10.0
Fiddlesticks,2,0,14,12,8,0.0,1.83,7.0,6.0,4.0
Fiora,2,2,30,2,16,100.0,23.0,15.0,1.0,8.0
Diana,2,2,28,24,14,100.0,1.75,14.0,12.0,7.0
Katarina,2,2,32,6,8,100.0,6.67,16.0,3.0,4.0
Ahri,6,6,52,26,38,100.0,3.46,8.67,4.33,6.33
Hwei,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mel,6,0,40,66,34,0.0,1.12,6.67,11.0,5.67
Zac,2,0,0,10,0,0.0,0.0,0.0,5.0,0.0
Twisted Fate,16,14,86,62,78,87.5,2.65,5.38,3.88,4.88
Teemo,2,0,8,14,12,0.0,1.43,4.0,7.0,6.0
LeBlanc,2,0,4,28,12,0.0,0.57,2.0,14.0,6.0
Gangplank,2,0,24,18,14,0.0,2.11,12.0,9.0,7.0
Orianna,4,0,8,28,12,0.0,0.71,2.0,7.0,3.0
Corki,4,4,24,16,0,100.0,1.5,6.0,4.0,0.0
Akali,8,4,56,44,32,50.0,2.0,7.0,5.5,4.0
Taliyah,4,2,20,18,8,50.0,1.56,5.0,4.5,2.0
Zed,6,2,20,46,30,33.33,1.09,3.33,7.67,5.0
Jarvan Iv,2,2,16,6,14,100.0,5.0,8.0,3.0,7.0
Galio,8,0,24,64,24,0.0,0.75,3.0,8.0,3.0
Viego,2,2,16,6,24,100.0,6.67,8.0,3.0,12.0
Smolder,2,0,12,4,4,0.0,4.0,6.0,2.0,2.0
Azir,4,0,36,32,20,0.0,1.75,9.0,8.0,5.0
Naafiri,2,0,30,16,6,0.0,2.25,15.0,8.0,3.0
Viktor,2,2,18,8,12,100.0,3.75,9.0,4.0,6.0
Heimerdinger,2,0,18,18,14,0.0,1.78,9.0,9.0,7.0
