opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Sylas,1718,822,8530,7664,12412,47.85,2.73,4.97,4.46,7.22
Aurora,558,306,3044,2396,4242,54.84,3.04,5.46,4.29,7.6
Karthus,6,6,22,20,54,100.0,3.8,3.67,3.33,9.0
Mel,492,250,2702,2752,3938,50.81,2.41,5.49,5.59,8.0
Taliyah,1058,436,5952,4378,7278,41.21,3.02,5.63,4.14,6.88
LeBlanc,242,156,1378,1246,1984,64.46,2.7,5.69,5.15,8.2
Fizz,138,90,712,650,1046,65.22,2.7,5.16,4.71,7.58
Lissandra,124,34,574,618,796,27.42,2.22,4.63,4.98,6.42
Ekko,162,86,854,746,1358,53.09,2.97,5.27,4.6,8.38
Kennen,40,28,112,244,326,70.0,1.8,2.8,6.1,8.15
Lux,288,118,1896,1462,2338,40.97,2.9,6.58,5.08,8.12
Akshan,240,94,1306,1046,1820,39.17,2.99,5.44,4.36,7.58
Neeko,68,48,288,224,474,70.59,3.4,4.24,3.29,6.97
Jayce,144,94,808,658,1058,65.28,2.84,5.61,4.57,7.35
Katarina,308,136,1550,1640,2518,44.16,2.48,5.03,5.32,8.18
Lee Sin,34,16,170,174,286,47.06,2.62,5.0,5.12,8.41
Viktor,350,158,1804,1352,2424,45.14,3.13,5.15,3.86,6.93
Yone,424,222,2196,1514,3114,52.36,3.51,5.18,3.57,7.34
Azir,700,306,3638,3086,4972,43.71,2.79,5.2,4.41,7.1
Yasuo,278,146,1414,1062,2192,52.52,3.4,5.09,3.82,7.88
Aurelion Sol,128,68,698,444,730,53.12,3.22,5.45,3.47,5.7
Anivia,84,32,442,388,664,38.1,2.85,5.26,4.62,7.9
Sion,42,20,162,230,436,47.62,2.6,3.86,5.48,10.38
Orianna,516,162,2290,2126,2854,31.4,2.42,4.44,4.12,5.53
Akali,286,134,1402,1284,2312,46.85,2.89,4.9,4.49,8.08
Hwei,462,232,2440,1776,3546,50.22,3.37,5.28,3.84,7.68
Ryze,384,172,1902,1592,2680,44.79,2.88,4.95,4.15,6.98
Vayne,32,14,150,182,304,43.75,2.49,4.69,5.69,9.5
Gwen,32,30,280,80,324,93.75,7.55,8.75,2.5,10.12
Galio,376,220,2322,1402,3298,58.51,4.01,6.18,3.73,8.77
Syndra,550,254,2738,2350,3770,46.18,2.77,4.98,4.27,6.85
Kassadin,152,56,818,706,904,36.84,2.44,5.38,4.64,5.95
Qiyana,202,104,930,808,1138,51.49,2.56,4.6,4.0,5.63
Brand,18,18,52,16,112,100.0,10.25,2.89,0.89,6.22
Annie,350,142,1904,1806,3058,40.57,2.75,5.44,5.16,8.74
Zoe,370,192,1676,1838,2742,51.89,2.4,4.53,4.97,7.41
Zac,52,30,260,154,538,57.69,5.18,5.0,2.96,10.35
Twisted Fate,390,200,2194,1676,3008,51.28,3.1,5.63,4.3,7.71
Kayle,218,114,1316,878,1508,52.29,3.22,6.04,4.03,6.92
Zed,458,250,2486,2104,3514,54.59,2.85,5.43,4.59,7.67
Malphite,12,8,84,32,108,66.67,6.0,7.0,2.67,9.0
Illaoi,4,2,10,22,18,50.0,1.27,2.5,5.5,4.5
Zeri,8,6,68,28,42,75.0,3.93,8.5,3.5,5.25
Master Yi,8,0,40,64,64,0.0,1.62,5.0,8.0,8.0
Ornn,28,12,140,210,310,42.86,2.14,5.0,7.5,11.07
Vladimir,434,206,2574,1702,3272,47.47,3.43,5.93,3.92,7.54
Vex,68,42,298,232,496,61.76,3.42,4.38,3.41,7.29
Veigar,144,100,806,618,1200,69.44,3.25,5.6,4.29,8.33
Diana,102,58,640,362,932,56.86,4.34,6.27,3.55,9.14
