opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Aurora,18,6,130,94,166,33.33,3.15,7.22,5.22,9.22
Wukong,6,0,30,66,24,0.0,0.82,5.0,11.0,4.0
Aatrox,16,14,28,90,144,87.5,1.91,1.75,5.62,9.0
Irelia,4,0,12,36,28,0.0,1.11,3.0,9.0,7.0
Jax,18,0,44,112,110,0.0,1.38,2.44,6.22,6.11
Fiora,12,12,60,156,132,100.0,1.23,5.0,13.0,11.0
Azir,6,2,16,44,46,33.33,1.41,2.67,7.33,7.67
Garen,6,6,50,32,22,100.0,2.25,8.33,5.33,3.67
Ambessa,12,0,60,120,40,0.0,0.83,5.0,10.0,3.33
Kled,8,0,8,72,18,0.0,0.36,1.0,9.0,2.25
Kayle,4,4,36,20,52,100.0,4.4,9.0,5.0,13.0
Gragas,8,4,28,54,40,50.0,1.26,3.5,6.75,5.0
Galio,10,0,30,40,50,0.0,2.0,3.0,4.0,5.0
Yone,8,6,60,20,32,75.0,4.6,7.5,2.5,4.0
Heimerdinger,6,4,42,38,26,66.67,1.79,7.0,6.33,4.33
Rumble,4,2,14,22,24,50.0,1.73,3.5,5.5,6.0
Lee Sin,4,4,24,24,48,100.0,3.0,6.0,6.0,12.0
Riven,6,2,18,28,14,33.33,1.14,3.0,4.67,2.33
Quinn,8,8,120,24,88,100.0,8.67,15.0,3.0,11.0
Mordekaiser,4,0,24,32,20,0.0,1.38,6.0,8.0,5.0
Corki,2,0,8,16,8,0.0,1.0,4.0,8.0,4.0
Urgot,2,2,8,10,6,100.0,1.4,4.0,5.0,3.0
Renekton,28,12,86,124,242,42.86,2.65,3.07,4.43,8.64
Kennen,2,0,8,18,8,0.0,0.89,4.0,9.0,4.0
Ornn,6,0,16,28,16,0.0,1.14,2.67,4.67,2.67
Jayce,2,0,0,6,4,0.0,0.67,0.0,3.0,2.0
Anivia,12,8,88,32,28,66.67,3.62,7.33,2.67,2.33
KSante,12,10,50,48,90,83.33,2.92,4.17,4.0,7.5
Sylas,6,2,36,34,42,33.33,2.29,6.0,5.67,7.0
Yorick,2,2,6,10,16,100.0,2.2,3.0,5.0,8.0
Trundle,2,0,18,20,16,0.0,1.7,9.0,10.0,8.0
Morgana,2,0,22,12,20,0.0,3.5,11.0,6.0,10.0
Vladimir,4,4,12,10,18,100.0,3.0,3.0,2.5,4.5
Dr. Mundo,6,4,18,22,26,66.67,2.0,3.0,3.67,4.33
Chogath,2,0,8,10,12,0.0,2.0,4.0,5.0,6.0
Gwen,2,0,22,10,28,0.0,5.0,11.0,5.0,14.0
Ryze,10,0,10,38,30,0.0,1.05,1.0,3.8,3.0
Camille,4,2,24,36,24,50.0,1.33,6.0,9.0,6.0
Sett,6,6,12,12,34,100.0,3.83,2.0,2.0,5.67
Volibear,4,4,16,24,20,100.0,1.5,4.0,6.0,5.0
Zac,8,2,10,44,66,25.0,1.73,1.25,5.5,8.25
Graves,4,4,44,16,24,100.0,4.25,11.0,4.0,6.0
Shen,4,0,32,28,36,0.0,2.43,8.0,7.0,9.0
Gnar,12,10,36,28,52,83.33,3.14,3.0,2.33,4.33
Syndra,4,4,36,12,32,100.0,5.67,9.0,3.0,8.0
Teemo,2,2,8,4,24,100.0,8.0,4.0,2.0,12.0
Darius,2,0,0,2,0,0.0,0.0,0.0,1.0,0.0
Karma,4,0,0,8,4,0.0,0.5,0.0,2.0,1.0
Gangplank,4,0,4,8,0,0.0,0.5,1.0,2.0,0.0
