opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Nautilus,52,38,128,358,980,73.08,3.09,2.46,6.88,18.85
Janna,22,6,48,198,252,27.27,1.52,2.18,9.0,11.45
Neeko,32,26,62,158,296,81.25,2.27,1.94,4.94,9.25
Galio,16,16,48,16,192,100.0,15.0,3.0,1.0,12.0
Zilean,10,0,10,90,170,0.0,2.0,1.0,9.0,17.0
Rell,48,24,64,248,368,50.0,1.74,1.33,5.17,7.67
Brand,14,14,84,70,294,100.0,5.4,6.0,5.0,21.0
Bard,24,4,56,192,312,16.67,1.92,2.33,8.0,13.0
Alistar,10,10,28,40,166,100.0,4.85,2.8,4.0,16.6
Nami,28,16,40,200,312,57.14,1.76,1.43,7.14,11.14
Pantheon,4,4,16,24,68,100.0,3.5,4.0,6.0,17.0
Poppy,12,12,36,36,204,100.0,6.67,3.0,3.0,17.0
Sona,8,4,14,56,110,50.0,2.21,1.75,7.0,13.75
Karma,14,2,40,96,168,14.29,2.17,2.86,6.86,12.0
Thresh,12,4,46,92,152,33.33,2.15,3.83,7.67,12.67
Fiddlesticks,4,0,8,56,76,0.0,1.5,2.0,14.0,19.0
Gragas,2,2,2,16,20,100.0,1.38,1.0,8.0,10.0
Lulu,28,12,78,164,376,42.86,2.77,2.79,5.86,13.43
Soraka,4,2,4,26,48,50.0,2.0,1.0,6.5,12.0
Renata,2,2,8,10,54,100.0,6.2,4.0,5.0,27.0
Senna,4,0,0,40,28,0.0,0.7,0.0,10.0,7.0
Ashe,2,2,10,12,28,100.0,3.17,5.0,6.0,14.0
Skarner,2,0,6,20,46,0.0,2.6,3.0,10.0,23.0
Braum,10,6,22,44,204,60.0,5.14,2.2,4.4,20.4
Shaco,4,0,2,34,28,0.0,0.88,0.5,8.5,7.0
Milio,4,4,4,16,36,100.0,2.5,1.0,4.0,9.0
Morgana,6,6,2,22,88,100.0,4.09,0.33,3.67,14.67
Lux,2,0,6,20,14,0.0,1.0,3.0,10.0,7.0
Seraphine,2,0,6,22,18,0.0,1.09,3.0,11.0,9.0
Taric,2,0,8,28,48,0.0,2.0,4.0,14.0,24.0
Leona,2,2,4,8,22,100.0,3.25,2.0,4.0,11.0
Rakan,6,4,6,52,80,66.67,1.65,1.0,8.67,13.33
Pyke,2,2,6,16,28,100.0,2.12,3.0,8.0,14.0
