opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Alistar,296,132,260,1172,4168,44.59,3.78,0.88,3.96,14.08
Sona,288,102,298,1072,3530,35.42,3.57,1.03,3.72,12.26
Lulu,416,180,394,1478,5756,43.27,4.16,0.95,3.55,13.84
Nami,498,234,600,1660,7408,46.99,4.82,1.2,3.33,14.88
Rell,256,94,262,1126,3518,36.72,3.36,1.02,4.4,13.74
Bard,236,88,374,886,3282,37.29,4.13,1.58,3.75,13.91
Karma,264,146,366,816,4388,55.3,5.83,1.39,3.09,16.62
Nautilus,448,214,530,1688,6406,47.77,4.11,1.18,3.77,14.3
Braum,140,50,180,476,1854,35.71,4.27,1.29,3.4,13.24
Zilean,160,94,228,502,2492,58.75,5.42,1.43,3.14,15.57
Janna,162,90,188,384,2116,55.56,6.0,1.16,2.37,13.06
Maokai,32,16,34,90,456,50.0,5.44,1.06,2.81,14.25
Elise,74,34,84,242,908,45.95,4.1,1.14,3.27,12.27
VelKoz,36,10,34,162,444,27.78,2.95,0.94,4.5,12.33
Neeko,94,34,138,430,1418,36.17,3.62,1.47,4.57,15.09
Hwei,28,16,18,106,484,57.14,4.74,0.64,3.79,17.29
Thresh,192,74,248,830,3036,38.54,3.96,1.29,4.32,15.81
Milio,124,60,184,386,1636,48.39,4.72,1.48,3.11,13.19
Poppy,58,24,60,230,926,41.38,4.29,1.03,3.97,15.97
Rammus,8,6,10,14,180,75.0,13.57,1.25,1.75,22.5
Leona,100,32,156,368,1328,32.0,4.03,1.56,3.68,13.28
Rakan,186,120,168,560,2900,64.52,5.48,0.9,3.01,15.59
Zac,8,8,28,22,128,100.0,7.09,3.5,2.75,16.0
Anivia,12,10,26,30,208,83.33,7.8,2.17,2.5,17.33
Soraka,256,130,258,562,3204,50.78,6.16,1.01,2.2,12.52
Senna,166,76,230,506,2504,45.78,5.4,1.39,3.05,15.08
Pyke,128,62,226,550,2224,48.44,4.45,1.77,4.3,17.38
Kled,6,0,0,36,42,0.0,1.17,0.0,6.0,7.0
Blitzcrank,70,46,86,258,1434,65.71,5.89,1.23,3.69,20.49
Aurora,4,4,8,12,80,100.0,7.33,2.0,3.0,20.0
Pantheon,124,34,242,612,1782,27.42,3.31,1.95,4.94,14.37
Taric,34,6,18,136,298,17.65,2.32,0.53,4.0,8.76
Camille,10,4,8,22,98,40.0,4.82,0.8,2.2,9.8
Zoe,18,2,10,52,230,11.11,4.62,0.56,2.89,12.78
Shaco,16,2,18,82,214,12.5,2.83,1.12,5.12,13.38
Seraphine,70,28,116,286,978,40.0,3.83,1.66,4.09,13.97
Morgana,38,30,24,152,748,78.95,5.08,0.63,4.0,19.68
Amumu,8,4,8,28,128,50.0,4.86,1.0,3.5,16.0
Lux,46,26,72,160,738,56.52,5.06,1.57,3.48,16.04
Xin Zhao,4,2,6,14,52,50.0,4.14,1.5,3.5,13.0
Caitlyn,10,8,14,32,266,80.0,8.75,1.4,3.2,26.6
Mel,22,6,38,120,332,27.27,3.08,1.73,5.45,15.09
Tahm Kench,22,0,30,94,194,0.0,2.38,1.36,4.27,8.82
Annie,8,2,6,22,88,25.0,4.27,0.75,2.75,11.0
Nidalee,28,18,4,82,564,64.29,6.93,0.14,2.93,20.14
Heimerdinger,6,6,2,18,144,100.0,8.11,0.33,3.0,24.0
Nunu & Willump,4,0,4,28,20,0.0,0.86,1.0,7.0,5.0
Zyra,32,26,88,74,478,81.25,7.65,2.75,2.31,14.94
Trundle,4,2,2,10,12,50.0,1.4,0.5,2.5,3.0
Renata,38,16,40,110,690,42.11,6.64,1.05,2.89,18.16
LeBlanc,12,12,10,40,220,100.0,5.75,0.83,3.33,18.33
Gragas,8,0,30,46,66,0.0,2.09,3.75,5.75,8.25
Lee Sin,16,16,32,96,608,100.0,6.67,2.0,6.0,38.0
Fiddlesticks,24,8,34,96,238,33.33,2.83,1.42,4.0,9.92
Twitch,4,0,4,32,44,0.0,1.5,1.0,8.0,11.0
Singed,10,6,10,36,244,60.0,7.06,1.0,3.6,24.4
Miss Fortune,2,0,0,8,34,0.0,4.25,0.0,4.0,17.0
Yasuo,4,4,0,0,52,100.0,52.0,0.0,0.0,13.0
Ivern,2,0,4,4,16,0.0,5.0,2.0,2.0,8.0
Gwen,8,8,0,16,64,100.0,4.0,0.0,2.0,8.0
Jarvan Iv,4,0,0,20,36,0.0,1.8,0.0,5.0,9.0
Galio,6,6,8,22,98,100.0,4.82,1.33,3.67,16.33
Swain,16,6,32,74,234,37.5,3.59,2.0,4.62,14.62
Sylas,4,4,12,16,90,100.0,6.38,3.0,4.0,22.5
Shen,12,6,14,26,134,50.0,5.69,1.17,2.17,11.17
Xerath,4,4,0,10,70,100.0,7.0,0.0,2.5,17.5
Ashe,2,0,0,4,6,0.0,1.5,0.0,2.0,3.0
Vex,8,8,8,40,288,100.0,7.4,1.0,5.0,36.0
